SID,Familiarity,Trial,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
37,2,44,1,4,4,1,1719.57,4,unknown_female06.jpg
37,2,45,1,3,3,1,1768.01,4,unknown_female18.jpg
37,2,46,2,3,2,0,3194.55,2,unknown_male06.jpg
37,2,47,1,3,1,0,2347.29,2,unknown_female15.jpg
37,2,48,1,4,4,1,10227.97,2,unknown_female14.jpg
38,1,1,2,2,3,0,1805.15,4,famous_female12.jpg
38,1,2,1,1,1,1,2155.76,4,famous_male09.jpg
38,1,3,1,1,3,0,5337.49,2,famous_female13.jpg
38,1,4,2,3,3,1,2677.94,3,famous_male12.jpg
38,1,5,1,4,3,0,2347.71,1,famous_female08.jpg
38,1,6,1,1,3,0,7349.01,1,famous_female06.jpg
38,1,7,1,3,3,1,922.78,4,famous_female15.jpg
38,1,8,1,1,1,1,4389.18,3,famous_male14.jpg
38,1,9,1,2,2,1,2123.39,4,famous_male24.jpg
38,1,10,2,1,1,1,1260.55,4,famous_female07.jpg
38,1,11,2,4,4,1,893.03,4,famous_female02.jpg
38,1,12,2,3,3,1,1118.33,4,famous_female23.jpg
38,1,13,1,4,4,1,2278.56,4,famous_female11.jpg
38,1,14,1,1,1,1,2338.09,4,famous_female21.jpg
38,1,15,2,3,3,1,1172.41,4,famous_male18.jpg
38,1,16,1,4,4,1,3382.07,2,famous_male21.jpg
38,1,17,2,2,2,1,947.8,4,famous_female19.jpg
38,1,18,1,2,2,1,7339.02,4,famous_male10.jpg
38,1,19,1,2,2,1,785.29,4,famous_female20.jpg
38,1,20,2,1,1,1,1940.33,4,famous_male04.jpg
38,1,21,2,2,2,1,847.18,4,famous_male17.jpg
38,1,22,2,1,1,1,2463.53,2,famous_male20.jpg
38,1,23,2,2,2,1,1503.79,4,famous_female09.jpg
38,1,24,2,2,2,1,1484.15,3,famous_male13.jpg
38,1,25,1,4,4,1,4019.12,2,famous_female05.jpg
38,1,26,1,4,4,1,1280.12,4,famous_male08.jpg
38,1,27,2,2,2,1,1060.15,4,famous_male07.jpg
38,1,28,2,4,4,1,897.98,4,famous_male02.jpg
38,1,29,1,2,1,0,3207.53,1,famous_female01.jpg
38,1,30,2,1,1,1,840.56,4,famous_male16.jpg
38,1,31,2,3,4,0,2692.68,3,famous_female22.jpg
38,1,32,2,4,4,1,1036.45,3,famous_male11.jpg
38,1,33,2,4,4,1,2382.79,4,famous_male15.jpg
38,1,34,2,1,1,1,4126.7,1,famous_female10.jpg
38,1,35,1,3,3,1,5894.64,2,famous_female16.jpg
38,1,36,2,4,4,1,1660.46,4,famous_female24.jpg
38,1,37,2,3,3,1,2341.83,4,famous_male06.jpg
38,1,38,1,3,3,1,5438.79,2,famous_male23.jpg
38,1,39,1,3,1,0,7394.87,1,famous_male19.jpg
38,1,40,2,3,3,1,1479.01,2,famous_female18.jpg
38,1,41,2,1,3,0,1417.83,1,famous_female17.jpg
38,1,42,1,2,4,0,3252.68,3,famous_female03.jpg
38,1,43,2,4,4,1,3799.36,4,famous_female04.jpg
38,1,44,1,4,2,0,3269.59,3,famous_male03.jpg
38,1,45,1,3,3,1,3097.13,4,famous_female14.jpg
38,1,46,1,3,3,1,1438.82,3,famous_male01.jpg
38,1,47,1,2,2,1,1735.59,4,famous_male22.jpg
38,1,48,1,1,3,0,2051.5,1,famous_male05.jpg
39,2,1,1,4,4,1,7734.53,2,unknown_female21.jpg
39,2,2,1,1,1,1,1947.02,4,unknown_male04.jpg
39,2,3,2,2,2,1,1934.02,3,unknown_male06.jpg
39,2,4,2,1,1,1,1155.33,4,unknown_male21.jpg
39,2,5,1,3,1,0,14094.88,1,unknown_male07.jpg
39,2,6,2,4,3,0,3351.85,3,unknown_male05.jpg
39,2,7,1,1,1,1,1323.75,4,unknown_female22.jpg
39,2,8,1,1,3,0,4643.83,2,unknown_male01.jpg
39,2,9,1,1,3,0,5377.35,3,unknown_female23.jpg
39,2,10,2,2,4,0,2645.42,2,unknown_male20.jpg
39,2,11,2,3,3,1,5891.75,1,unknown_male22.jpg
39,2,12,1,4,2,0,19833.56,1,unknown_male19.jpg
39,2,13,2,2,2,1,3729.7,4,unknown_female09.jpg
39,2,14,2,3,4,0,1587.91,3,unknown_male16.jpg
39,2,15,2,4,4,1,1587.84,4,unknown_female24.jpg
39,2,16,2,4,2,0,18590.27,1,unknown_female04.jpg
39,2,17,2,4,4,1,6387.2,1,unknown_male09.jpg
39,2,18,1,3,3,1,56024.95,1,unknown_male18.jpg
39,2,19,1,4,4,1,1142.96,3,unknown_male02.jpg
39,2,20,1,1,3,0,1238.4,4,unknown_male15.jpg
39,2,21,2,1,2,0,14111.56,1,unknown_female10.jpg
39,2,22,1,3,2,0,8759.54,3,unknown_female03.jpg
39,2,23,2,1,1,1,3067.38,2,unknown_male14.jpg
39,2,24,1,2,4,0,6374.76,2,unknown_female13.jpg
39,2,25,1,2,2,1,2516.02,3,unknown_female07.jpg
39,2,26,2,3,4,0,20013.89,1,unknown_female18.jpg
39,2,27,1,4,4,1,1617.12,4,unknown_male03.jpg
39,2,28,2,4,4,1,1128.72,4,unknown_male13.jpg
39,2,29,1,2,3,0,5791.84,1,unknown_male08.jpg
39,2,30,2,3,3,1,3929.66,1,unknown_male17.jpg
39,2,31,1,2,2,1,4978,2,unknown_female06.jpg
39,2,32,2,2,4,0,6484.75,2,unknown_male23.jpg
39,2,33,2,4,4,1,26085.47,4,unknown_female11.jpg
39,2,34,2,2,2,1,2118.6,4,unknown_female14.jpg
39,2,35,2,1,1,1,11866.09,1,unknown_female16.jpg
39,2,36,1,2,3,0,4611.57,1,unknown_male12.jpg
39,2,37,1,2,4,0,30538.73,2,unknown_male24.jpg
39,2,38,1,1,1,1,1954.61,3,unknown_female02.jpg
39,2,39,2,3,4,0,3545.52,3,unknown_female20.jpg
39,2,40,1,4,4,1,1592.53,4,unknown_female15.jpg
39,2,41,1,4,1,0,3598.57,2,unknown_female05.jpg
39,2,42,2,2,2,1,4396.06,1,unknown_female08.jpg
39,2,43,1,3,2,0,6442.99,3,unknown_female01.jpg
39,2,44,1,3,3,1,2767.16,4,unknown_female12.jpg
39,2,45,2,1,3,0,1187.89,4,unknown_male11.jpg
39,2,46,2,1,1,1,1849.46,4,unknown_female19.jpg
39,2,47,2,3,2,0,3926.78,1,unknown_female17.jpg
39,2,48,1,3,2,0,22187,3,unknown_male10.jpg
40,1,1,1,2,2,1,1755.47,4,famous_female11.jpg
40,1,2,1,3,3,1,1044.21,4,famous_female01.jpg
40,1,3,2,2,3,0,1493.65,4,famous_female07.jpg
40,1,4,2,2,2,1,8238.43,1,famous_male12.jpg
40,1,5,2,4,3,0,2298.2,2,famous_male09.jpg
40,1,6,2,4,4,1,1260.88,4,famous_female04.jpg
40,1,7,2,4,1,0,2666.63,2,famous_male07.jpg
40,1,8,1,2,2,1,2063.73,3,famous_male11.jpg
40,1,9,1,1,3,0,2065.98,2,famous_female22.jpg
40,1,10,2,1,3,0,1820.07,2,famous_male06.jpg
40,1,11,1,4,4,1,2354.36,1,famous_male14.jpg
40,1,12,1,3,1,0,1846.97,4,famous_male04.jpg
40,1,13,1,1,1,1,905.34,4,famous_male23.jpg
40,1,14,1,1,3,0,2859.35,3,famous_female14.jpg
40,1,15,2,2,3,0,3247.01,1,famous_female12.jpg
40,1,16,1,3,3,1,815,4,famous_female15.jpg
40,1,17,2,4,2,0,5644.2,2,famous_male24.jpg
40,1,18,2,3,2,0,1211.03,1,famous_male02.jpg
40,1,19,1,2,4,0,1324.16,1,famous_male15.jpg
40,1,20,2,2,4,0,756.62,1,famous_male20.jpg
40,1,21,1,2,3,0,5371.99,2,famous_female18.jpg
40,1,22,2,3,1,0,2398.62,3,famous_male08.jpg
40,1,23,1,4,1,0,2100.28,2,famous_male17.jpg
40,1,24,1,3,1,0,932.45,4,famous_male22.jpg
40,1,25,2,1,1,1,1426.62,4,famous_female13.jpg
40,1,26,2,4,4,1,916.59,4,famous_female23.jpg
40,1,27,1,4,4,1,1063.15,1,famous_male19.jpg
40,1,28,1,1,4,0,1072.75,1,famous_male18.jpg
40,1,29,2,3,3,1,1411.71,4,famous_male01.jpg
40,1,30,1,3,2,0,2632.4,2,famous_female24.jpg
40,1,31,2,2,2,1,1093.06,4,famous_female20.jpg
40,1,32,2,1,2,0,1616.09,1,famous_male16.jpg
40,1,33,1,4,3,0,985.27,4,famous_female17.jpg
40,1,34,2,1,2,0,1431.25,1,famous_female10.jpg
40,1,35,1,4,4,1,1477.38,1,famous_female02.jpg
40,1,36,1,2,1,0,1149.01,1,famous_female16.jpg
40,1,37,2,3,3,1,852.74,4,famous_female21.jpg
40,1,38,1,3,3,1,958.09,4,famous_male05.jpg
40,1,39,2,1,2,0,1263.89,1,famous_male03.jpg
40,1,40,2,3,3,1,792.65,4,famous_female03.jpg
40,1,41,1,1,1,1,3651.04,3,famous_male13.jpg
40,1,42,2,4,4,1,934.52,4,famous_female06.jpg
40,1,43,1,4,1,0,1718.02,3,famous_female08.jpg
40,1,44,2,1,1,1,849.17,4,famous_female19.jpg
40,1,45,1,2,1,0,1835.51,2,famous_male21.jpg
40,1,46,2,3,2,0,1796.86,1,famous_female05.jpg
40,1,47,1,1,2,0,2281.71,1,famous_female09.jpg
40,1,48,2,2,2,1,3727.16,1,famous_male10.jpg
41,2,1,1,3,3,1,1555.86,4,unknown_male11.jpg
41,2,2,2,2,4,0,2415.26,2,unknown_male14.jpg
41,2,3,1,3,3,1,2224.99,3,unknown_female19.jpg
41,2,4,1,2,2,1,1741.08,4,unknown_male06.jpg
41,2,5,1,3,3,1,887.92,4,unknown_female15.jpg
41,2,6,2,2,2,1,1601.18,4,unknown_female09.jpg
41,2,7,1,1,1,1,1028.45,3,unknown_female06.jpg
41,2,8,2,4,1,0,2818.16,2,unknown_male02.jpg
41,2,9,1,2,2,1,1221.85,2,unknown_female02.jpg
41,2,10,1,2,2,1,1187.24,4,unknown_female05.jpg
41,2,11,2,1,3,0,1668.02,3,unknown_male18.jpg
41,2,12,1,4,4,1,1599.2,4,unknown_male20.jpg
41,2,13,2,4,2,0,1035.43,4,unknown_female20.jpg
41,2,14,1,1,1,1,1104.91,4,unknown_female10.jpg
41,2,15,2,3,3,1,1928.71,2,unknown_female18.jpg
41,2,16,1,1,1,1,1060.89,4,unknown_male15.jpg
41,2,17,2,4,4,1,2794,3,unknown_female21.jpg
41,2,18,1,2,2,1,1475.2,2,unknown_female04.jpg
41,2,19,2,2,4,0,1364.55,1,unknown_male04.jpg
41,2,20,1,1,2,0,1848.39,3,unknown_female22.jpg
41,2,21,2,3,3,1,2594.51,2,unknown_male17.jpg
41,2,22,1,1,3,0,2001.63,3,unknown_male01.jpg
41,2,23,2,4,3,0,1889.95,4,unknown_female14.jpg
41,2,24,2,2,4,0,1652.78,3,unknown_male08.jpg
41,2,25,2,3,2,0,992,2,unknown_female03.jpg
41,2,26,1,3,3,1,950.36,4,unknown_male24.jpg
41,2,27,2,4,4,1,1396.92,1,unknown_male21.jpg
41,2,28,2,3,4,0,1835.37,1,unknown_female16.jpg
41,2,29,2,1,2,0,2406.58,2,unknown_female07.jpg
41,2,30,1,3,3,1,1572.95,4,unknown_male07.jpg
41,2,31,1,4,3,0,6054.72,2,unknown_female13.jpg
41,2,32,2,3,3,1,1454.87,3,unknown_male10.jpg
41,2,33,2,1,2,0,1173.51,3,unknown_female08.jpg
41,2,34,1,4,4,1,2050.54,3,unknown_male23.jpg
41,2,35,2,1,1,1,3293.23,1,unknown_female24.jpg
41,2,36,2,3,2,0,3191.11,3,unknown_male09.jpg
41,2,37,2,2,4,0,851.96,3,unknown_female01.jpg
41,2,38,2,2,2,1,2315.48,4,unknown_female17.jpg
41,2,39,1,2,2,1,1982.01,4,unknown_male03.jpg
41,2,40,2,1,4,0,2714.91,1,unknown_male19.jpg
41,2,41,1,4,4,1,1432.28,4,unknown_female11.jpg
41,2,42,1,4,3,0,1539.21,3,unknown_male22.jpg
41,2,43,1,1,1,1,1448.7,4,unknown_male13.jpg
41,2,44,2,4,2,0,2924.29,2,unknown_male12.jpg
41,2,45,1,2,2,1,1212.42,4,unknown_male05.jpg
41,2,46,1,3,2,0,1071.74,4,unknown_female23.jpg
41,2,47,1,4,4,1,1801.77,3,unknown_female12.jpg
41,2,48,2,1,1,1,1074.08,4,unknown_male16.jpg
42,1,1,1,3,3,1,1216.5,4,famous_female24.jpg
42,1,2,2,2,2,1,1636.26,4,famous_male07.jpg
42,1,3,2,4,4,1,1268.38,4,famous_male08.jpg
42,1,4,1,4,4,1,953.4,4,famous_female06.jpg
42,1,5,2,3,3,1,1092.42,4,famous_male09.jpg
42,1,6,2,4,4,1,1401.53,4,famous_female17.jpg
42,1,7,2,3,3,1,772.41,4,famous_female13.jpg
42,1,8,2,4,4,1,1926.81,4,famous_male19.jpg
42,1,9,1,1,1,1,1898.43,2,famous_female18.jpg
42,1,10,1,3,3,1,1071.14,4,famous_female11.jpg
42,1,11,2,4,4,1,1224.81,4,famous_female10.jpg
42,1,12,1,3,3,1,820.82,4,famous_male21.jpg
42,1,13,1,2,1,0,1985.63,3,famous_female02.jpg
42,1,14,1,2,2,1,1510.88,4,famous_male10.jpg
42,1,15,2,4,4,1,1446.32,4,famous_female05.jpg
42,1,16,1,2,2,1,2641.22,2,famous_female14.jpg
42,1,17,2,2,2,1,950,4,famous_male02.jpg
42,1,18,1,3,3,1,1534.56,4,famous_female19.jpg
42,1,19,1,4,1,0,1992.73,1,famous_female04.jpg
42,1,20,2,1,1,1,917.44,4,famous_female20.jpg
42,1,21,2,2,2,1,766.82,4,famous_female21.jpg
42,1,22,1,2,2,1,1318.42,4,famous_male17.jpg
42,1,23,2,3,3,1,931.06,4,famous_female01.jpg
42,1,24,2,1,1,1,794.02,3,famous_male23.jpg
42,1,25,1,2,1,0,2739.31,2,famous_female15.jpg
42,1,26,2,1,1,1,720.03,4,famous_female16.jpg
42,1,27,2,2,2,1,1854.61,3,famous_female08.jpg
42,1,28,2,3,3,1,893.65,4,famous_female07.jpg
42,1,29,2,4,4,1,2213.25,4,famous_male12.jpg
42,1,30,1,1,1,1,880.76,4,famous_male04.jpg
42,1,31,1,4,2,0,1718.93,2,famous_male18.jpg
42,1,32,2,2,2,1,677.83,4,famous_male20.jpg
42,1,33,1,2,2,1,2738.41,3,famous_male13.jpg
42,1,34,1,1,1,1,1772.33,4,famous_male24.jpg
42,1,35,2,3,3,1,874.71,4,famous_male22.jpg
42,1,36,2,1,1,1,814.81,4,famous_male06.jpg
42,1,37,1,1,3,0,1465.88,3,famous_female23.jpg
42,1,38,1,1,4,0,2347.44,1,famous_female03.jpg
42,1,39,2,1,1,1,1845.84,3,famous_female09.jpg
42,1,40,1,4,4,1,886.6,4,famous_male11.jpg
42,1,41,2,1,3,0,2163.32,3,famous_male15.jpg
42,1,42,2,3,3,1,816.94,4,famous_male03.jpg
42,1,43,2,2,2,1,982.1,4,famous_female12.jpg
42,1,44,1,1,2,0,1952.86,1,famous_male05.jpg
42,1,45,1,3,3,1,1815.09,4,famous_male14.jpg
42,1,46,1,3,3,1,908.74,4,famous_male16.jpg
42,1,47,1,4,2,0,1764.57,1,famous_female22.jpg
42,1,48,1,4,2,0,1468.26,2,famous_male01.jpg
43,2,1,1,1,1,1,7502.59,1,unknown_male23.jpg
43,2,2,2,2,2,1,3267,4,unknown_male03.jpg
43,2,3,2,1,3,0,2954.59,1,unknown_male10.jpg
43,2,4,1,4,4,1,2148.18,4,unknown_male14.jpg
43,2,5,2,3,2,0,6439.14,2,unknown_female08.jpg
43,2,6,2,4,4,1,1967.93,4,unknown_male06.jpg
43,2,7,1,3,3,1,3576.96,2,unknown_female15.jpg
43,2,8,1,1,4,0,1877.93,3,unknown_male21.jpg
43,2,9,2,4,4,1,1844.16,4,unknown_female23.jpg
43,2,10,2,1,1,1,3123.22,2,unknown_female17.jpg
43,2,11,1,3,3,1,9443.75,2,unknown_male18.jpg
43,2,12,1,2,2,1,8827.24,4,unknown_male20.jpg
43,2,13,1,1,3,0,28061.41,3,unknown_male08.jpg
43,2,14,2,4,4,1,3437.53,4,unknown_male19.jpg
43,2,15,2,3,3,1,10572.44,3,unknown_female14.jpg
43,2,16,2,3,1,0,4246.11,2,unknown_female11.jpg
43,2,17,2,3,3,1,2484.32,4,unknown_male17.jpg
43,2,18,2,2,2,1,3301.29,2,unknown_female07.jpg
43,2,19,1,4,2,0,3056.05,3,unknown_male15.jpg
43,2,20,2,1,1,1,14707.03,3,unknown_male07.jpg
43,2,21,1,3,3,1,4553.03,3,unknown_female18.jpg
43,2,22,1,2,2,1,4250.25,3,unknown_female10.jpg
43,2,23,1,1,1,1,4574.98,3,unknown_female04.jpg
43,2,24,1,3,1,0,10902.66,3,unknown_male04.jpg
43,2,25,1,1,3,0,3960.64,3,unknown_female13.jpg
43,2,26,1,2,2,1,26384.31,3,unknown_male05.jpg
43,2,27,2,3,2,0,30794.51,3,unknown_male22.jpg
43,2,28,1,2,3,0,2358.52,3,unknown_female09.jpg
43,2,29,2,3,2,0,1880.52,3,unknown_male09.jpg
43,2,30,1,2,2,1,1408.24,3,unknown_female03.jpg
43,2,31,2,4,1,0,1526.95,2,unknown_female02.jpg
43,2,32,2,1,2,0,1615.13,3,unknown_male16.jpg
43,2,33,1,4,2,0,1458.02,3,unknown_female01.jpg
43,2,34,2,2,1,0,8781.36,2,unknown_female06.jpg
43,2,35,1,1,3,0,3996.28,3,unknown_female05.jpg
43,2,36,1,3,3,1,6026.85,3,unknown_female20.jpg
43,2,37,1,4,4,1,2454.92,3,unknown_female21.jpg
43,2,38,2,2,2,1,4103.83,3,unknown_male24.jpg
43,2,39,2,2,2,1,2906.25,3,unknown_male13.jpg
43,2,40,2,4,3,0,5893.18,3,unknown_female16.jpg
43,2,41,1,2,2,1,3187.34,2,unknown_male02.jpg
43,2,42,2,2,4,0,5797.93,3,unknown_female24.jpg
43,2,43,1,3,2,0,4759.21,2,unknown_male01.jpg
43,2,44,1,4,4,1,1823.03,3,unknown_male12.jpg
43,2,45,1,4,2,0,1714.56,3,unknown_female12.jpg
43,2,46,2,4,1,0,4079.12,3,unknown_male11.jpg
43,2,47,2,1,3,0,4240.5,3,unknown_female22.jpg
43,2,48,2,1,1,1,2557.25,4,unknown_female19.jpg
44,1,1,1,1,1,1,4247.48,3,famous_male17.jpg
44,1,2,1,2,4,0,3955.49,2,famous_male01.jpg
44,1,3,2,3,2,0,4428.08,1,famous_female18.jpg
44,1,4,1,3,3,1,2410.12,2,famous_male10.jpg
44,1,5,2,2,2,1,2986.12,1,famous_female14.jpg
44,1,6,2,1,1,1,1043.32,4,famous_male13.jpg
44,1,7,1,4,4,1,3177.33,3,famous_female08.jpg
44,1,8,2,1,1,1,1150.14,4,famous_male12.jpg
44,1,9,2,4,4,1,1731.89,4,famous_male06.jpg
44,1,10,2,3,3,1,2614.04,1,famous_female20.jpg
44,1,11,2,1,1,1,1245.52,4,famous_male05.jpg
44,1,12,2,2,1,0,2641.42,2,famous_female24.jpg
44,1,13,1,4,1,0,2237.39,4,famous_female22.jpg
44,1,14,1,3,3,1,1373.27,3,famous_female04.jpg
44,1,15,2,3,3,1,1279.39,3,famous_male08.jpg
44,1,16,2,4,4,1,1133.17,4,famous_male07.jpg
44,1,17,1,3,2,0,1328.88,3,famous_female13.jpg
44,1,18,1,3,1,0,4475.96,2,famous_male22.jpg
44,1,19,1,1,1,1,1427.46,4,famous_female16.jpg
44,1,20,1,4,3,0,1952.09,2,famous_male20.jpg
44,1,21,2,2,4,0,1272.34,2,famous_male02.jpg
44,1,22,1,3,1,0,2186.24,4,famous_male15.jpg
44,1,23,1,4,2,0,1305.56,2,famous_female23.jpg
44,1,24,1,4,3,0,1415.28,2,famous_male11.jpg
44,1,25,1,2,2,1,745.48,3,famous_female03.jpg
44,1,26,1,1,4,0,2334.18,2,famous_male24.jpg
44,1,27,1,2,2,1,1032.14,2,famous_female07.jpg
44,1,28,2,4,3,0,3036.57,1,famous_female09.jpg
44,1,29,2,2,2,1,1197.77,4,famous_male14.jpg
44,1,30,1,2,1,0,4081.06,3,famous_male23.jpg
44,1,31,1,4,4,1,1266.9,4,famous_male21.jpg
44,1,32,2,3,3,1,1090.44,4,famous_female11.jpg
44,1,33,2,4,2,0,5577.15,2,famous_male04.jpg
44,1,34,2,1,3,0,3918.32,1,famous_female01.jpg
44,1,35,1,1,2,0,1654.28,2,famous_male18.jpg
44,1,36,2,2,4,0,1915.52,1,famous_male19.jpg
44,1,37,1,2,1,0,1658.8,3,famous_male09.jpg
44,1,38,2,1,3,0,3439.35,1,famous_female15.jpg
44,1,39,2,3,4,0,2012.29,2,famous_male03.jpg
44,1,40,2,1,1,1,966.77,4,famous_female06.jpg
44,1,41,1,1,1,1,1385.4,4,famous_female21.jpg
44,1,42,2,4,4,1,1918.25,2,famous_female19.jpg
44,1,43,2,2,2,1,1621.16,2,famous_female02.jpg
44,1,44,1,3,3,1,1194.41,3,famous_female10.jpg
44,1,45,2,4,4,1,1085,3,famous_female17.jpg
44,1,46,1,1,2,0,1309.01,4,famous_female05.jpg
44,1,47,2,3,4,0,2826.41,2,famous_male16.jpg
44,1,48,1,2,2,1,2141.67,4,famous_female12.jpg
45,2,1,2,3,3,1,5489.03,3,unknown_female19.jpg
45,2,2,1,2,1,0,4621.79,2,unknown_male13.jpg
45,2,3,2,3,1,0,4130.93,2,unknown_male11.jpg
45,2,4,1,3,1,0,5997.71,1,unknown_male22.jpg
45,2,5,2,2,3,0,5650.85,3,unknown_female20.jpg
45,2,6,2,3,4,0,3272.92,1,unknown_female01.jpg
45,2,7,1,1,1,1,3862.65,4,unknown_female14.jpg
45,2,8,1,4,4,1,2727.3,2,unknown_male05.jpg
45,2,9,2,2,2,1,3002.9,1,unknown_male20.jpg
45,2,10,1,3,3,1,3114.63,4,unknown_male12.jpg
45,2,11,2,4,4,1,7476.82,1,unknown_female23.jpg
45,2,12,2,4,2,0,3734.18,1,unknown_male14.jpg
45,2,13,2,4,2,0,1670.93,1,unknown_female10.jpg
45,2,14,1,4,4,1,1548.95,1,unknown_female24.jpg
45,2,15,2,2,4,0,1749.1,1,unknown_male24.jpg
45,2,16,2,1,2,0,1390.21,1,unknown_male04.jpg
45,2,17,1,4,4,1,3887.46,4,unknown_female12.jpg
45,2,18,1,3,4,0,3640.44,4,unknown_female17.jpg
45,2,19,1,2,2,1,3116.99,1,unknown_female07.jpg
45,2,20,2,4,2,0,6588.8,3,unknown_female11.jpg
45,2,21,1,1,2,0,1050.71,1,unknown_male03.jpg
45,2,22,1,2,3,0,11170.88,4,unknown_female06.jpg
45,2,23,2,1,4,0,1104.95,1,unknown_female21.jpg
45,2,24,2,4,4,1,802.25,1,unknown_male06.jpg
45,2,25,1,3,4,0,2685.35,2,unknown_female15.jpg
45,2,26,1,1,3,0,3537.99,3,unknown_female13.jpg
45,2,27,1,2,4,0,941.5,1,unknown_male17.jpg
45,2,28,2,1,4,0,4051.65,2,unknown_female22.jpg
45,2,29,1,1,1,1,2229.35,4,unknown_male01.jpg
45,2,30,1,4,2,0,1211.17,1,unknown_male15.jpg
45,2,31,1,1,2,0,990.8,1,unknown_male19.jpg
45,2,32,1,2,2,1,1032.6,1,unknown_male16.jpg
45,2,33,2,4,4,1,1093.4,1,unknown_male07.jpg
45,2,34,2,2,4,0,1192.8,1,unknown_female05.jpg
45,2,35,2,1,3,0,3625.06,4,unknown_male18.jpg
45,2,36,2,1,1,1,2301.69,4,unknown_male23.jpg
45,2,37,2,3,3,1,4365.65,4,unknown_male09.jpg
45,2,38,2,3,3,1,2332.19,4,unknown_male10.jpg
45,2,39,1,3,2,0,928.28,1,unknown_male08.jpg
45,2,40,2,1,4,0,1658.28,1,unknown_female18.jpg
45,2,41,1,2,3,0,1724.51,1,unknown_female02.jpg
45,2,42,2,3,4,0,929.85,1,unknown_female09.jpg
45,2,43,1,3,3,1,2294.66,4,unknown_female16.jpg
45,2,44,1,1,2,0,732.52,1,unknown_female03.jpg
45,2,45,1,4,2,0,1539.11,2,unknown_male02.jpg
45,2,46,2,2,4,0,944.02,1,unknown_male21.jpg
45,2,47,1,4,4,1,5003.44,4,unknown_female04.jpg
45,2,48,2,2,2,1,2527.31,1,unknown_female08.jpg
46,1,1,2,2,2,1,2145.14,4,famous_male13.jpg
46,1,2,1,3,3,1,1494.18,4,famous_male14.jpg
46,1,3,1,2,2,1,2308.92,4,famous_female02.jpg
46,1,4,2,4,4,1,1532.49,4,famous_female06.jpg
46,1,5,1,3,3,1,4272.82,2,famous_male12.jpg
46,1,6,2,1,1,1,1639.92,3,famous_male17.jpg
46,1,7,1,2,2,1,1526.19,4,famous_male18.jpg
46,1,8,1,1,2,0,1473,3,famous_female19.jpg
46,1,9,1,4,4,1,1213.27,4,famous_male21.jpg
46,1,10,1,1,1,1,1314.65,3,famous_female22.jpg
46,1,11,2,3,3,1,1230.34,4,famous_male24.jpg
46,1,12,2,4,4,1,764.45,4,famous_male22.jpg
46,1,13,2,2,3,0,1550.8,4,famous_male09.jpg
46,1,14,2,1,1,1,2243.01,4,famous_female07.jpg
46,1,15,1,1,1,1,1361.29,4,famous_male11.jpg
46,1,16,1,2,2,1,1175.72,4,famous_female10.jpg
46,1,17,2,1,1,1,1911.24,1,famous_male15.jpg
46,1,18,2,1,1,1,837.17,1,famous_female13.jpg
46,1,19,1,3,3,1,5497.53,1,famous_female17.jpg
46,1,20,1,2,2,1,4460.59,2,famous_male02.jpg
46,1,21,1,1,1,1,2004.09,4,famous_male23.jpg
46,1,22,2,1,1,1,796.13,4,famous_male05.jpg
46,1,23,2,3,3,1,815.97,4,famous_male16.jpg
46,1,24,2,2,2,1,707.04,4,famous_female21.jpg
46,1,25,1,3,3,1,11092.48,2,famous_female11.jpg
46,1,26,2,3,2,0,3375.64,2,famous_male06.jpg
46,1,27,1,4,4,1,893.03,4,famous_female15.jpg
46,1,28,2,3,3,1,836.61,4,famous_female03.jpg
46,1,29,1,1,3,0,2873.78,3,famous_male01.jpg
46,1,30,1,3,1,0,1929.1,1,famous_male04.jpg
46,1,31,1,3,3,1,1926.17,4,famous_female05.jpg
46,1,32,2,2,2,1,982.87,4,famous_female24.jpg
46,1,33,1,4,4,1,818.9,4,famous_male19.jpg
46,1,34,1,4,4,1,1015.44,4,famous_female04.jpg
46,1,35,1,4,2,0,9223.16,2,famous_male03.jpg
46,1,36,2,2,2,1,1306.66,4,famous_male10.jpg
46,1,37,2,4,4,1,1929.48,4,famous_male20.jpg
46,1,38,1,4,4,1,1061.34,4,famous_female12.jpg
46,1,39,2,3,3,1,1961.75,4,famous_female16.jpg
46,1,40,1,2,2,1,864.41,4,famous_male08.jpg
46,1,41,1,1,1,1,4594.06,2,famous_female08.jpg
46,1,42,2,3,3,1,1026.29,4,famous_female18.jpg
46,1,43,2,1,1,1,956.95,4,famous_female01.jpg
46,1,44,1,2,3,0,1876.59,2,famous_female09.jpg
46,1,45,2,2,4,0,2316.98,3,famous_female20.jpg
46,1,46,2,4,4,1,3157.64,4,famous_male07.jpg
46,1,47,2,4,4,1,2961.92,3,famous_female14.jpg
46,1,48,2,4,4,1,901.91,4,famous_female23.jpg
47,2,1,2,4,3,0,3017.75,2,unknown_female03.jpg
47,2,2,1,3,4,0,4601.23,1,unknown_male23.jpg
47,2,3,2,2,1,0,3651.24,1,unknown_female22.jpg
47,2,4,1,2,4,0,4235.56,1,unknown_male21.jpg
47,2,5,2,3,1,0,2928.15,1,unknown_male01.jpg
47,2,6,1,4,4,1,2028.78,4,unknown_male14.jpg
47,2,7,1,4,3,0,2172.6,3,unknown_male11.jpg
47,2,8,2,3,3,1,4319.02,2,unknown_female14.jpg
47,2,9,2,4,2,0,2942.35,1,unknown_female07.jpg
