sn,age,sex,cond,reptime,trial,repcond,imcat,imnum,loc,resp,corr,rt,imname
 1,25,2,1, 2,19,1,2, 4,2,2,1,454.94,unknown_female04.jpg
 1,25,2,1, 2,20,1,1,13,3,1,1,470.90,unknown_male13.jpg
 1,25,2,1, 2,21,1,2,14,2,2,1,502.92,unknown_female14.jpg
 1,25,2,1, 2,22,1,2, 1,1,2,1,502.87,unknown_female01.jpg
 1,25,2,1, 2,23,1,1,21,1,1,1,766.87,unknown_male21.jpg
 1,25,2,1, 2,24,1,2,22,3,2,1,534.84,unknown_female22.jpg
 1,25,2,1, 3, 1,1,1, 1,2,1,1,950.59,unknown_male01.jpg
 1,25,2,1, 3, 2,1,2,12,2,2,1,678.57,unknown_female12.jpg
 1,25,2,1, 3, 3,1,1,21,1,1,1,646.55,unknown_male21.jpg
 1,25,2,1, 3, 4,1,1,17,1,1,1,454.54,unknown_male17.jpg
 1,25,2,1, 3, 5,1,2, 1,1,2,1,805.57,unknown_female01.jpg
 1,25,2,1, 3, 6,1,2,19,4,2,1,574.51,unknown_female19.jpg
 1,25,2,1, 3, 7,1,2,22,3,2,1,510.47,unknown_female22.jpg
 1,25,2,1, 3, 8,1,2,23,1,2,1,838.49,unknown_female23.jpg
 1,25,2,1, 3, 9,1,2, 5,1,2,1,942.47,unknown_female05.jpg
 1,25,2,1, 3,10,1,1,15,4,1,1,534.45,unknown_male15.jpg
 1,25,2,1, 3,11,1,1,16,3,1,1,702.44,unknown_male16.jpg
 1,25,2,1, 3,12,1,2,18,4,2,1,477.49,unknown_female18.jpg
 1,25,2,1, 3,13,1,1,22,4,1,1,518.42,unknown_male22.jpg
 1,25,2,1, 3,14,1,1,20,1,1,1,638.38,unknown_male20.jpg
 1,25,2,1, 3,15,1,2, 4,2,2,1,1078.40,unknown_female04.jpg
 1,25,2,1, 3,16,1,2,21,4,2,1,574.38,unknown_female21.jpg
 1,25,2,1, 3,17,1,2,16,3,2,1,518.36,unknown_female16.jpg
 1,25,2,1, 3,18,1,1, 9,2,1,1,429.37,unknown_male09.jpg
 1,25,2,1, 3,19,1,1,12,2,1,1,478.33,unknown_male12.jpg
 1,25,2,1, 3,20,1,2, 6,3,2,1,646.32,unknown_female06.jpg
 1,25,2,1, 3,21,1,1,13,3,1,1,518.31,unknown_male13.jpg
 1,25,2,1, 3,22,1,1,14,4,1,1,462.27,unknown_male14.jpg
 1,25,2,1, 3,23,1,2,14,2,1,2,430.29,unknown_female14.jpg
 1,25,2,1, 3,24,1,1, 4,3,1,1,554.39,unknown_male04.jpg
 1,25,2,1, 4, 1,1,2, 5,1,2,1,740.35,unknown_female05.jpg
 1,25,2,1, 4, 2,1,1,16,3,1,1,596.36,unknown_male16.jpg
 1,25,2,1, 4, 3,1,1, 9,2,1,1,1092.34,unknown_male09.jpg
 1,25,2,1, 4, 4,1,1,15,4,1,1,484.22,unknown_male15.jpg
 1,25,2,1, 4, 5,1,1, 4,3,1,1,604.31,unknown_male04.jpg
 1,25,2,1, 4, 6,1,2,18,4,2,1,724.26,unknown_female18.jpg
 1,25,2,1, 4, 7,1,1,13,3,1,1,468.28,unknown_male13.jpg
 1,25,2,1, 4, 8,1,1,21,1,1,1,556.28,unknown_male21.jpg
 1,25,2,1, 4, 9,1,1,14,4,1,1,492.30,unknown_male14.jpg
 1,25,2,1, 4,10,1,1,22,4,1,1,436.27,unknown_male22.jpg
 1,25,2,1, 4,11,1,2,23,1,2,1,532.23,unknown_female23.jpg
 1,25,2,1, 4,12,1,1,12,2,1,1,900.21,unknown_male12.jpg
 1,25,2,1, 4,13,1,2, 6,3,2,1,588.21,unknown_female06.jpg
 1,25,2,1, 4,14,1,2, 4,2,2,1,452.23,unknown_female04.jpg
 1,25,2,1, 4,15,1,2,22,3,2,1,395.23,unknown_female22.jpg
 1,25,2,1, 4,16,1,2,12,2,2,1,523.19,unknown_female12.jpg
 1,25,2,1, 4,17,1,2,19,4,2,1,427.18,unknown_female19.jpg
 1,25,2,1, 4,18,1,1, 1,2,1,1,507.18,unknown_male01.jpg
 1,25,2,1, 4,19,1,2,21,4,2,1,620.09,unknown_female21.jpg
 1,25,2,1, 4,20,1,2, 1,1,2,1,476.10,unknown_female01.jpg
 1,25,2,1, 4,21,1,2,14,2,2,1,468.09,unknown_female14.jpg
 1,25,2,1, 4,22,1,1,20,1,2,2,420.10,unknown_male20.jpg
 1,25,2,1, 4,23,1,2,16,3,2,1,531.11,unknown_female16.jpg
 1,25,2,1, 4,24,1,1,17,1,1,1,572.05,unknown_male17.jpg
 1,25,2,1, 5, 1,1,2,22,3,2,1,831.78,unknown_female22.jpg
 1,25,2,1, 5, 2,1,2,14,2,0,0,0.00,unknown_female14.jpg
 1,25,2,1, 5, 3,1,1, 4,3,2,2,150.79,unknown_male04.jpg
 1,25,2,1, 5, 4,1,2,16,3,2,1,598.77,unknown_female16.jpg
 1,25,2,1, 5, 5,1,2, 5,1,2,1,518.75,unknown_female05.jpg
 1,25,2,1, 5, 6,1,1,15,4,1,1,502.75,unknown_male15.jpg
 1,25,2,1, 5, 7,1,1,22,4,1,1,462.74,unknown_male22.jpg
 1,25,2,1, 5, 8,1,1,17,1,1,1,319.70,unknown_male17.jpg
 1,25,2,1, 5, 9,1,2, 4,2,2,1,623.67,unknown_female04.jpg
 1,25,2,1, 5,10,1,1, 1,2,1,1,503.68,unknown_male01.jpg
 1,25,2,1, 5,11,1,2,21,4,2,1,647.62,unknown_female21.jpg
 1,25,2,1, 5,12,1,1,12,2,1,1,566.67,unknown_male12.jpg
 1,25,2,1, 5,13,1,1, 9,2,1,1,583.61,unknown_male09.jpg
 1,25,2,1, 5,14,1,2,23,1,2,1,479.59,unknown_female23.jpg
 1,25,2,1, 5,15,1,2, 6,3,2,1,543.57,unknown_female06.jpg
 1,25,2,1, 5,16,1,2,12,2,2,1,495.51,unknown_female12.jpg
 1,25,2,1, 5,17,1,1,14,4,1,1,486.63,unknown_male14.jpg
 1,25,2,1, 5,18,1,2,18,4,2,1,519.57,unknown_female18.jpg
 1,25,2,1, 5,19,1,2,19,4,2,1,711.52,unknown_female19.jpg
 1,25,2,1, 5,20,1,1,16,3,1,1,591.52,unknown_male16.jpg
 1,25,2,1, 5,21,1,1,13,3,1,1,807.49,unknown_male13.jpg
 1,25,2,1, 5,22,1,1,20,1,1,1,631.50,unknown_male20.jpg
 1,25,2,1, 5,23,1,2, 1,1,2,1,567.49,unknown_female01.jpg
 1,25,2,1, 5,24,1,1,21,1,1,1,615.47,unknown_male21.jpg
 1,25,2,1, 6, 1,1,1, 1,2,1,1,400.90,unknown_male01.jpg
 1,25,2,1, 6, 2,1,2, 5,1,2,1,455.94,unknown_female05.jpg
 1,25,2,1, 6, 3,1,1,14,4,1,1,376.88,unknown_male14.jpg
 1,25,2,1, 6, 4,1,2,22,3,2,1,448.86,unknown_female22.jpg
 1,25,2,1, 6, 5,1,1,22,4,1,1,488.84,unknown_male22.jpg
 1,25,2,1, 6, 6,1,2,23,1,2,1,408.84,unknown_female23.jpg
 1,25,2,1, 6, 7,1,1, 4,3,1,1,368.85,unknown_male04.jpg
 1,25,2,1, 6, 8,1,2,18,4,2,1,295.87,unknown_female18.jpg
 1,25,2,1, 6, 9,1,2, 1,1,2,1,528.81,unknown_female01.jpg
 1,25,2,1, 6,10,1,2,12,2,2,1,464.78,unknown_female12.jpg
 1,25,2,1, 6,11,1,1,12,2,1,1,631.80,unknown_male12.jpg
 1,25,2,1, 6,12,1,1,17,1,1,1,360.76,unknown_male17.jpg
 1,25,2,1, 6,13,1,1, 9,2,1,1,352.73,unknown_male09.jpg
 1,25,2,1, 6,14,1,2,19,4,2,1,480.73,unknown_female19.jpg
 1,25,2,1, 6,15,1,1,20,1,1,1,640.75,unknown_male20.jpg
 1,25,2,1, 6,16,1,2,21,4,2,1,447.74,unknown_female21.jpg
 1,25,2,1, 6,17,1,1,16,3,1,1,472.68,unknown_male16.jpg
 1,25,2,1, 6,18,1,1,13,3,1,1,640.66,unknown_male13.jpg
 1,25,2,1, 6,19,1,1,21,1,1,1,311.71,unknown_male21.jpg
 1,25,2,1, 6,20,1,2, 6,3,2,1,488.65,unknown_female06.jpg
 1,25,2,1, 6,21,1,1,15,4,1,1,696.63,unknown_male15.jpg
 1,25,2,1, 6,22,1,2,16,3,2,1,784.64,unknown_female16.jpg
 1,25,2,1, 6,23,1,2, 4,2,2,1,1040.62,unknown_female04.jpg
 1,25,2,1, 6,24,1,2,14,2,2,1,592.59,unknown_female14.jpg
 1,25,2,1, 7, 1,1,2,21,4,2,1,806.93,unknown_female21.jpg
 1,25,2,1, 7, 2,1,1, 4,3,1,1,494.90,unknown_male04.jpg
 1,25,2,1, 7, 3,1,2,16,3,2,1,565.92,unknown_female16.jpg
 1,25,2,1, 7, 4,1,2, 6,3,2,1,470.89,unknown_female06.jpg
 1,25,2,1, 7, 5,1,1,14,4,2,2,238.93,unknown_male14.jpg
 1,25,2,1, 7, 6,1,2, 4,2,2,1,526.87,unknown_female04.jpg
 1,25,2,1, 7, 7,1,1,15,4,1,1,494.83,unknown_male15.jpg
 1,25,2,1, 7, 8,1,2,23,1,2,1,517.87,unknown_female23.jpg
 1,25,2,1, 7, 9,1,1, 9,2,1,1,486.82,unknown_male09.jpg
 1,25,2,1, 7,10,1,1,21,1,1,1,477.87,unknown_male21.jpg
 1,25,2,1, 7,11,1,1,22,4,1,1,382.80,unknown_male22.jpg
 1,25,2,1, 7,12,1,1, 1,2,1,1,398.79,unknown_male01.jpg
 1,25,2,1, 7,13,1,2,22,3,2,1,470.79,unknown_female22.jpg
 1,25,2,1, 7,14,1,2,12,2,2,1,550.76,unknown_female12.jpg
 1,25,2,1, 7,15,1,2,14,2,2,1,454.82,unknown_female14.jpg
 1,25,2,1, 7,16,1,2,18,4,2,1,334.73,unknown_female18.jpg
 1,25,2,1, 7,17,1,1,13,3,2,2,365.79,unknown_male13.jpg
 1,25,2,1, 7,18,1,2, 1,1,2,1,670.70,unknown_female01.jpg
 1,25,2,1, 7,19,1,1,12,2,1,1,582.69,unknown_male12.jpg
 1,25,2,1, 7,20,1,1,17,1,1,1,494.67,unknown_male17.jpg
 1,25,2,1, 7,21,1,1,20,1,1,1,582.61,unknown_male20.jpg
 1,25,2,1, 7,22,1,2, 5,1,2,1,845.68,unknown_female05.jpg
 1,25,2,1, 7,23,1,2,19,4,2,1,517.67,unknown_female19.jpg
 1,25,2,1, 7,24,1,1,16,3,1,1,502.61,unknown_male16.jpg
 1,25,2,1, 8, 1,1,2,21,4,2,1,418.54,unknown_female21.jpg
 1,25,2,1, 8, 2,1,1,16,3,1,1,441.56,unknown_male16.jpg
 1,25,2,1, 8, 3,1,1,15,4,1,1,554.52,unknown_male15.jpg
 1,25,2,1, 8, 4,1,2,18,4,2,1,434.49,unknown_female18.jpg
 1,25,2,1, 8, 5,1,1,13,3,1,1,514.49,unknown_male13.jpg
 1,25,2,1, 8, 6,1,1,12,2,1,1,593.52,unknown_male12.jpg
 1,25,2,1, 8, 7,1,2,23,1,2,1,490.48,unknown_female23.jpg
 1,25,2,1, 8, 8,1,2, 1,1,2,1,521.49,unknown_female01.jpg
 1,25,2,1, 8, 9,1,1, 4,3,1,1,537.47,unknown_male04.jpg
 1,25,2,1, 8,10,1,2,22,3,2,1,490.42,unknown_female22.jpg
 1,25,2,1, 8,11,1,2,16,3,2,1,442.32,unknown_female16.jpg
 1,25,2,1, 8,12,1,1, 9,2,1,1,610.46,unknown_male09.jpg
 1,25,2,1, 8,13,1,1,20,1,1,1,650.42,unknown_male20.jpg
 1,25,2,1, 8,14,1,1,21,1,1,1,529.41,unknown_male21.jpg
 1,25,2,1, 8,15,1,1, 1,2,1,1,506.35,unknown_male01.jpg
 1,25,2,1, 8,16,1,2,14,2,2,1,473.39,unknown_female14.jpg
 1,25,2,1, 8,17,1,2,19,4,2,1,481.29,unknown_female19.jpg
 1,25,2,1, 8,18,1,2, 4,2,2,1,497.36,unknown_female04.jpg
 1,25,2,1, 8,19,1,1,22,4,1,1,530.31,unknown_male22.jpg
 1,25,2,1, 8,20,1,1,14,4,1,1,449.31,unknown_male14.jpg
 1,25,2,1, 8,21,1,1,17,1,1,1,418.27,unknown_male17.jpg
 1,25,2,1, 8,22,1,2,12,2,2,1,450.27,unknown_female12.jpg
 1,25,2,1, 8,23,1,2, 6,3,2,1,530.24,unknown_female06.jpg
 1,25,2,1, 8,24,1,2, 5,1,2,1,722.24,unknown_female05.jpg
 2,25,1,2, 1, 1,1,2,11,3,2,1,657.57,famous_female11.jpg
 2,25,1,2, 1, 2,1,1, 4,4,1,1,608.75,famous_male04.jpg
 2,25,1,2, 1, 3,1,2, 5,3,2,1,656.74,famous_female05.jpg
 2,25,1,2, 1, 4,1,1,22,1,1,1,559.61,famous_male22.jpg
 2,25,1,2, 1, 5,1,1,16,3,1,1,864.83,famous_male16.jpg
 2,25,1,2, 1, 6,1,2, 8,4,2,1,920.74,famous_female08.jpg
 2,25,1,2, 1, 7,1,1, 9,1,1,1,736.74,famous_male09.jpg
 2,25,1,2, 1, 8,1,1,23,2,1,1,767.40,famous_male23.jpg
 2,25,1,2, 1, 9,1,1,18,4,1,1,687.42,famous_male18.jpg
 2,25,1,2, 1,10,1,2,18,2,2,1,855.37,famous_female18.jpg
 2,25,1,2, 1,11,1,2,21,1,2,1,952.66,famous_female21.jpg
 2,25,1,2, 1,12,1,2,22,2,2,1,903.38,famous_female22.jpg
 2,25,1,2, 1,13,1,2,24,1,2,1,751.34,famous_female24.jpg
 2,25,1,2, 1,14,1,2,14,2,2,1,816.64,famous_female14.jpg
 2,25,1,2, 1,15,1,1,15,1,1,1,784.61,famous_male15.jpg
 2,25,1,2, 1,16,1,2, 6,4,2,1,888.59,famous_female06.jpg
 2,25,1,2, 1,17,1,1,24,3,1,1,935.69,famous_male24.jpg
 2,25,1,2, 1,18,1,1, 5,2,1,1,760.63,famous_male05.jpg
 2,25,1,2, 1,19,1,1,19,4,1,1,775.67,famous_male19.jpg
 2,25,1,2, 1,20,1,2,20,3,2,1,767.65,famous_female20.jpg
 2,25,1,2, 1,21,1,2,13,1,2,1,744.52,famous_female13.jpg
 2,25,1,2, 1,22,1,2, 3,4,2,1,840.52,famous_female03.jpg
 2,25,1,2, 1,23,1,1, 7,3,1,1,728.47,famous_male07.jpg
 2,25,1,2, 1,24,1,1,11,2,2,2,904.49,famous_male11.jpg
 2,25,1,2, 2, 1,1,1,16,3,1,1,942.30,famous_male16.jpg
 2,25,1,2, 2, 2,1,1,24,3,1,1,526.24,famous_male24.jpg
 2,25,1,2, 2, 3,1,2,11,3,2,1,590.22,famous_female11.jpg
 2,25,1,2, 2, 4,1,2,24,1,2,1,590.18,famous_female24.jpg
 2,25,1,2, 2, 5,1,2, 5,3,2,1,678.20,famous_female05.jpg
 2,25,1,2, 2, 6,1,2,22,2,1,2,1166.21,famous_female22.jpg
 2,25,1,2, 2, 7,1,1, 9,1,1,1,734.16,famous_male09.jpg
 2,25,1,2, 2, 8,1,1,18,4,1,1,892.83,famous_male18.jpg
 2,25,1,2, 2, 9,1,1,11,2,1,1,518.14,famous_male11.jpg
 2,25,1,2, 2,10,1,1, 7,3,1,1,502.11,famous_male07.jpg
 2,25,1,2, 2,11,1,2, 6,4,2,1,566.12,famous_female06.jpg
 2,25,1,2, 2,12,1,1,19,4,1,1,814.11,famous_male19.jpg
 2,25,1,2, 2,13,1,2,13,1,2,1,654.06,famous_female13.jpg
 2,25,1,2, 2,14,1,2,20,3,2,1,678.09,famous_female20.jpg
