SID,Familiarity,Trial,Repetition,ImgCat,Loc,Resp,Corr,RT,ImgName
29,2,12,1,2,3,3,1,759.79,unknown_female09.jpg
29,2,13,1,1,1,1,1,675.86,unknown_male12.jpg
29,2,14,2,2,1,1,1,775.91,unknown_female10.jpg
29,2,15,1,1,2,2,1,716.03,unknown_male23.jpg
29,2,16,1,1,4,4,1,832.13,unknown_male04.jpg
29,2,17,1,2,1,1,1,844.18,unknown_female08.jpg
29,2,18,2,1,2,2,1,896.29,unknown_male11.jpg
29,2,19,1,1,1,1,1,796.34,unknown_male21.jpg
29,2,20,2,1,3,3,1,840.47,unknown_male05.jpg
29,2,21,2,1,1,1,1,708.58,unknown_male14.jpg
29,2,22,1,2,2,2,1,640.65,unknown_female05.jpg
29,2,23,2,2,3,3,1,756.72,unknown_female24.jpg
29,2,24,1,2,4,4,1,664.81,unknown_female07.jpg
29,2,25,1,2,1,1,1,788.88,unknown_female06.jpg
29,2,26,2,1,3,3,1,768.99,unknown_male10.jpg
29,2,27,1,1,2,2,1,701.08,unknown_male19.jpg
29,2,28,1,2,4,4,1,833.14,unknown_female11.jpg
29,2,29,2,1,1,1,1,1005.24,unknown_male18.jpg
29,2,30,1,1,1,1,1,921.31,unknown_male03.jpg
29,2,31,1,1,2,2,1,605.43,unknown_male07.jpg
29,2,32,2,2,2,2,1,657.51,unknown_female02.jpg
29,2,33,1,1,3,3,1,741.54,unknown_male17.jpg
29,2,34,1,1,4,4,1,769.69,unknown_male06.jpg
29,2,35,2,2,3,3,1,725.77,unknown_female18.jpg
29,2,36,2,2,2,2,1,849.87,unknown_female16.jpg
29,2,37,1,1,4,4,1,733.96,unknown_male09.jpg
29,2,38,2,2,4,4,1,738.06,unknown_female17.jpg
29,2,39,2,1,3,3,1,702.13,unknown_male24.jpg
29,2,40,2,2,1,1,1,658.17,unknown_female01.jpg
29,2,41,2,1,2,2,1,598.31,unknown_male01.jpg
29,2,42,2,1,4,4,1,642.36,unknown_male16.jpg
29,2,43,2,1,2,2,1,758.48,unknown_male20.jpg
29,2,44,2,2,2,2,1,730.53,unknown_female19.jpg
29,2,45,1,1,3,3,1,742.62,unknown_male15.jpg
29,2,46,2,2,4,4,1,714.74,unknown_female20.jpg
29,2,47,2,2,3,3,1,838.82,unknown_female12.jpg
29,2,48,1,1,3,3,1,762.91,unknown_male08.jpg
30,1,1,2,1,3,3,1,1108.82,famous_male19.jpg
30,1,2,2,1,4,4,1,2408.89,famous_male22.jpg
30,1,3,1,1,2,2,1,1596.98,famous_male02.jpg
30,1,4,1,1,1,1,1,1377,famous_male01.jpg
30,1,5,1,1,1,1,1,1453.15,famous_male15.jpg
30,1,6,1,1,2,2,1,1113.21,famous_male13.jpg
30,1,7,2,1,2,2,1,1397.32,famous_male14.jpg
30,1,8,1,2,1,1,1,1265.43,famous_female07.jpg
30,1,9,1,1,3,3,1,877.52,famous_male21.jpg
30,1,10,1,2,1,1,1,873.55,famous_female15.jpg
30,1,11,1,1,4,4,1,957.68,famous_male07.jpg
30,1,12,1,2,4,4,1,1025.77,famous_female14.jpg
30,1,13,2,1,2,2,1,1597.85,famous_male12.jpg
30,1,14,2,2,1,1,1,1769.89,famous_female11.jpg
30,1,15,1,1,3,3,1,1486.04,famous_male09.jpg
30,1,16,2,1,1,1,1,1258.12,famous_male23.jpg
30,1,17,2,1,1,1,1,1422.23,famous_male08.jpg
30,1,18,2,2,4,4,1,1666.31,famous_female10.jpg
30,1,19,2,2,2,2,1,1382.39,famous_female03.jpg
30,1,20,2,1,4,4,1,1130.43,famous_male16.jpg
30,1,21,2,2,3,3,1,1478.52,famous_female17.jpg
30,1,22,2,2,3,3,1,1530.64,famous_female09.jpg
30,1,23,1,1,2,2,1,998.75,famous_male03.jpg
30,1,24,2,1,2,2,1,1682.83,famous_male05.jpg
30,1,25,2,2,2,2,1,1638.9,famous_female13.jpg
30,1,26,1,2,3,3,1,1235.01,famous_female24.jpg
30,1,27,2,2,2,2,1,1975.09,famous_female05.jpg
30,1,28,1,2,2,2,1,2035.13,famous_female06.jpg
30,1,29,2,1,4,4,1,2215.25,famous_male18.jpg
30,1,30,1,2,2,2,1,2051.34,famous_female02.jpg
30,1,31,2,2,4,4,1,2231.44,famous_female12.jpg
30,1,32,1,1,4,4,1,2083.51,famous_male11.jpg
30,1,33,2,2,4,4,1,2087.59,famous_female16.jpg
30,1,34,2,1,3,3,1,1307.68,famous_male20.jpg
30,1,35,2,2,1,1,1,2567.75,famous_female08.jpg
30,1,36,2,2,1,1,1,1571.86,famous_female22.jpg
30,1,37,2,1,3,3,1,1783.95,famous_male04.jpg
30,1,38,1,2,1,1,1,1796.03,famous_female20.jpg
30,1,39,1,2,3,3,1,1536.15,famous_female21.jpg
30,1,40,1,1,4,4,1,1644.21,famous_male06.jpg
30,1,41,1,2,4,4,1,1848.31,famous_female19.jpg
30,1,42,2,1,1,1,1,1708.35,famous_male17.jpg
30,1,43,2,2,3,3,1,1968.48,famous_female04.jpg
30,1,44,1,2,4,4,1,1548.56,famous_female01.jpg
30,1,45,1,2,2,2,1,1456.59,famous_female18.jpg
30,1,46,1,1,1,1,1,1708.74,famous_male10.jpg
30,1,47,1,2,3,3,1,1808.83,famous_female23.jpg
30,1,48,1,1,3,3,1,2020.9,famous_male24.jpg
31,2,1,2,1,1,1,1,938.95,unknown_male20.jpg
31,2,2,1,1,4,4,1,1263.1,unknown_male17.jpg
31,2,3,1,2,1,1,1,795.19,unknown_female18.jpg
31,2,4,1,2,4,4,1,935.18,unknown_female19.jpg
31,2,5,1,1,2,2,1,1091.38,unknown_male05.jpg
31,2,6,2,2,1,1,1,1231.41,unknown_female09.jpg
31,2,7,1,2,3,3,1,1139.53,unknown_female12.jpg
31,2,8,2,1,4,4,1,2135.64,unknown_male21.jpg
31,2,9,1,2,4,4,1,1699.71,unknown_female04.jpg
31,2,10,2,2,1,1,1,2399.81,unknown_female08.jpg
31,2,11,1,1,4,4,1,1467.9,unknown_male24.jpg
31,2,12,1,2,1,1,1,1343.97,unknown_female03.jpg
31,2,13,2,1,4,4,1,1060.06,unknown_male23.jpg
31,2,14,1,1,2,2,1,1352.16,unknown_male11.jpg
31,2,15,1,1,4,4,1,2060.24,unknown_male18.jpg
31,2,16,2,2,3,3,1,1960.33,unknown_female13.jpg
31,2,17,2,1,3,3,1,1772.38,unknown_male09.jpg
31,2,18,2,1,1,1,1,1736.52,unknown_male02.jpg
31,2,19,1,1,1,1,1,1732.54,unknown_male01.jpg
31,2,20,2,2,3,3,1,1912.69,unknown_female17.jpg
31,2,21,2,2,4,4,1,2732.76,unknown_female15.jpg
31,2,22,2,1,2,2,1,1072.8,unknown_male06.jpg
31,2,23,2,1,1,1,1,1540.95,unknown_male15.jpg
31,2,24,1,2,3,3,1,1729.05,unknown_female06.jpg
31,2,25,1,2,3,3,1,1117.11,unknown_female10.jpg
31,2,26,1,1,1,1,1,1321.2,unknown_male22.jpg
31,2,27,2,2,4,4,1,909.31,unknown_female07.jpg
31,2,28,1,2,4,4,1,1281.32,unknown_female14.jpg
31,2,29,2,1,3,3,1,1253.47,unknown_male07.jpg
31,2,30,2,1,2,2,1,1369.55,unknown_male12.jpg
31,2,31,2,1,2,2,1,1637.63,unknown_male16.jpg
31,2,32,2,2,3,3,1,1777.72,unknown_female05.jpg
31,2,33,1,2,2,2,1,1221.81,unknown_female01.jpg
31,2,34,2,1,4,4,1,1729.9,unknown_male14.jpg
31,2,35,1,1,3,3,1,1117.95,unknown_male08.jpg
31,2,36,2,2,2,2,1,1098.04,unknown_female20.jpg
31,2,37,1,1,3,3,1,702.15,unknown_male03.jpg
31,2,38,1,1,3,3,1,1266.19,unknown_male19.jpg
31,2,39,1,2,2,2,1,1278.34,unknown_female21.jpg
31,2,40,2,2,1,1,1,2426.43,unknown_female02.jpg
31,2,41,1,1,2,2,1,894.51,unknown_male10.jpg
31,2,42,2,2,2,2,1,1298.57,unknown_female22.jpg
31,2,43,2,1,3,3,1,958.69,unknown_male04.jpg
31,2,44,1,1,1,1,1,914.75,unknown_male13.jpg
31,2,45,1,2,2,2,1,1494.86,unknown_female16.jpg
31,2,46,1,2,1,1,1,1402.88,unknown_female11.jpg
31,2,47,2,2,4,4,1,1471.03,unknown_female23.jpg
31,2,48,2,2,2,2,1,2043.16,unknown_female24.jpg
32,1,1,2,2,4,4,1,1046.53,famous_female15.jpg
32,1,2,2,2,3,3,1,1146.66,famous_female19.jpg
32,1,3,2,2,2,2,1,1246.73,famous_female08.jpg
32,1,4,2,2,2,2,1,1482.81,famous_female09.jpg
32,1,5,2,1,4,4,1,1398.9,famous_male14.jpg
32,1,6,1,1,4,4,1,1251.01,famous_male09.jpg
32,1,7,2,1,1,1,1,1351.08,famous_male21.jpg
32,1,8,2,1,2,2,1,1291.17,famous_male12.jpg
32,1,9,2,1,4,4,1,1551.25,famous_male07.jpg
32,1,10,2,2,3,3,1,1491.34,famous_female23.jpg
32,1,11,1,1,3,3,1,1543.42,famous_male17.jpg
32,1,12,1,1,4,4,1,1259.53,famous_male19.jpg
32,1,13,2,2,4,2,0,327.63,famous_female03.jpg
32,1,14,2,1,2,2,1,2059.69,famous_male11.jpg
32,1,15,1,1,1,1,1,1039.72,famous_male05.jpg
32,1,16,2,1,3,3,1,1899.87,famous_male16.jpg
32,1,17,2,1,2,2,1,1655.98,famous_male13.jpg
32,1,18,1,2,2,2,1,2372.06,famous_female13.jpg
32,1,19,1,1,1,1,1,1688.03,famous_male22.jpg
32,1,20,1,2,3,3,1,1660.15,famous_female22.jpg
32,1,21,2,1,1,1,1,1384.3,famous_male06.jpg
32,1,22,2,2,1,1,1,2332.41,famous_female12.jpg
32,1,23,1,1,2,2,1,1424.47,famous_male24.jpg
32,1,24,2,1,3,3,1,1764.56,famous_male04.jpg
32,1,25,2,1,4,4,1,1352.59,famous_male20.jpg
32,1,26,1,2,1,1,1,1836.75,famous_female01.jpg
32,1,27,1,2,4,4,1,2128.82,famous_female05.jpg
32,1,28,1,2,4,4,1,1316.92,famous_female16.jpg
32,1,29,2,2,1,1,1,1664.99,famous_female21.jpg
32,1,30,1,2,3,3,1,1965.1,famous_female06.jpg
32,1,31,1,2,1,1,1,1497.18,famous_female14.jpg
32,1,32,1,1,3,3,1,2109.27,famous_male01.jpg
32,1,33,1,2,4,4,1,2729.39,famous_female10.jpg
32,1,34,1,2,2,2,1,661.43,famous_female11.jpg
32,1,35,1,1,3,3,1,1081.56,famous_male18.jpg
32,1,36,1,2,3,3,1,1533.64,famous_female04.jpg
32,1,37,2,2,4,4,1,1441.7,famous_female24.jpg
32,1,38,1,2,1,1,1,1037.85,famous_female20.jpg
32,1,39,1,1,2,2,1,769.89,famous_male23.jpg
32,1,40,1,1,2,2,1,1077.98,famous_male03.jpg
32,1,41,1,1,1,1,1,882.07,famous_male02.jpg
32,1,42,2,1,3,3,1,686.13,famous_male10.jpg
32,1,43,2,2,3,3,1,1210.24,famous_female18.jpg
32,1,44,2,2,1,1,1,1294.31,famous_female07.jpg
32,1,45,2,2,2,2,1,1338.4,famous_female02.jpg
32,1,46,1,1,4,4,1,1086.49,famous_male15.jpg
32,1,47,1,2,2,2,1,1522.59,famous_female17.jpg
32,1,48,2,1,1,1,1,1278.66,famous_male08.jpg
33,2,1,2,1,2,2,1,533.74,unknown_male16.jpg
33,2,2,2,1,1,1,1,593.9,unknown_male24.jpg
33,2,3,1,1,1,1,1,709.98,unknown_male15.jpg
33,2,4,1,2,4,4,1,698.07,unknown_female07.jpg
33,2,5,2,2,3,3,1,662.16,unknown_female22.jpg
33,2,6,2,2,4,4,1,722.25,unknown_female10.jpg
33,2,7,2,2,2,2,1,678.33,unknown_female20.jpg
33,2,8,1,2,4,4,1,730.43,unknown_female08.jpg
33,2,9,1,1,3,3,1,710.52,unknown_male12.jpg
33,2,10,1,2,3,3,1,698.6,unknown_female24.jpg
33,2,11,1,1,2,2,1,870.68,unknown_male01.jpg
33,2,12,1,2,2,2,1,810.78,unknown_female17.jpg
33,2,13,2,1,1,1,1,886.85,unknown_male13.jpg
33,2,14,1,2,2,2,1,802.91,unknown_female02.jpg
33,2,15,1,2,3,3,1,775.03,unknown_female06.jpg
33,2,16,1,2,1,1,1,1163.13,unknown_female13.jpg
33,2,17,1,1,2,2,1,1239.21,unknown_male18.jpg
33,2,18,2,1,1,1,1,955.31,unknown_male08.jpg
33,2,19,2,2,4,4,1,951.42,unknown_female12.jpg
33,2,20,1,1,4,4,1,1003.42,unknown_male17.jpg
33,2,21,2,1,4,4,1,1215.56,unknown_male23.jpg
33,2,22,2,2,2,2,1,1171.65,unknown_female18.jpg
33,2,23,1,1,2,2,1,1047.73,unknown_male03.jpg
33,2,24,1,1,3,3,1,1115.82,unknown_male22.jpg
33,2,25,1,2,4,4,1,999.91,unknown_female16.jpg
33,2,26,2,1,3,3,1,988,unknown_male11.jpg
33,2,27,2,1,2,2,1,792.06,unknown_male10.jpg
33,2,28,2,1,4,4,1,1148.18,unknown_male02.jpg
33,2,29,2,2,1,1,1,1056.26,unknown_female14.jpg
33,2,30,2,2,1,1,1,1156.35,unknown_female23.jpg
33,2,31,1,1,1,1,1,960.43,unknown_male21.jpg
33,2,32,1,2,2,2,1,1020.52,unknown_female15.jpg
33,2,33,1,2,1,1,1,896.6,unknown_female04.jpg
33,2,34,1,1,3,3,1,836.7,unknown_male09.jpg
33,2,35,1,2,3,3,1,760.78,unknown_female01.jpg
33,2,36,1,1,4,4,1,660.87,unknown_male14.jpg
33,2,37,2,2,4,4,1,1024.95,unknown_female05.jpg
33,2,38,1,1,1,1,1,1117.05,unknown_male06.jpg
33,2,39,2,1,3,3,1,1137.13,unknown_male07.jpg
33,2,40,2,1,4,4,1,949.22,unknown_male19.jpg
33,2,41,1,2,1,1,1,841.3,unknown_female11.jpg
33,2,42,2,2,3,3,1,1285.4,unknown_female09.jpg
33,2,43,1,1,4,4,1,1345.47,unknown_male04.jpg
33,2,44,2,1,2,2,1,1357.6,unknown_male20.jpg
33,2,45,2,2,2,2,1,1521.59,unknown_female19.jpg
33,2,46,2,2,3,3,1,1981.75,unknown_female21.jpg
33,2,47,2,1,3,3,1,1625.83,unknown_male05.jpg
33,2,48,2,2,1,1,1,1381.92,unknown_female03.jpg
34,1,1,1,1,3,3,1,733.51,famous_male02.jpg
34,1,2,1,1,2,2,1,825.57,famous_male16.jpg
34,1,3,2,1,3,3,1,789.66,famous_male23.jpg
34,1,4,1,1,2,2,1,657.75,famous_male03.jpg
34,1,5,1,2,3,3,1,685.85,famous_female03.jpg
34,1,6,2,2,4,4,1,1041.93,famous_female20.jpg
34,1,7,2,1,4,4,1,1046.02,famous_male09.jpg
34,1,8,2,2,2,2,1,938.12,famous_female19.jpg
34,1,9,2,2,3,3,1,838.21,famous_female08.jpg
34,1,10,2,2,2,2,1,730.29,famous_female22.jpg
34,1,11,1,1,4,4,1,710.37,famous_male21.jpg
34,1,12,1,2,2,2,1,690.46,famous_female02.jpg
34,1,13,2,1,4,4,1,630.56,famous_male10.jpg
34,1,14,1,2,4,4,1,834.63,famous_female04.jpg
34,1,15,2,2,1,1,1,910.72,famous_female05.jpg
34,1,16,2,2,4,4,1,1194.76,famous_female12.jpg
34,1,17,1,2,1,1,1,958.89,famous_female18.jpg
34,1,18,2,2,3,3,1,1042.99,famous_female23.jpg
34,1,19,2,2,1,1,1,791.08,famous_female15.jpg
34,1,20,1,1,4,4,1,803.17,famous_male05.jpg
34,1,21,2,1,1,1,1,783.24,famous_male08.jpg
34,1,22,1,1,3,3,1,739.24,famous_male06.jpg
34,1,23,2,2,1,1,1,1183.42,famous_female10.jpg
34,1,24,1,2,2,2,1,755.52,famous_female16.jpg
34,1,25,2,1,2,2,1,839.58,famous_male19.jpg
34,1,26,1,1,2,2,1,779.67,famous_male13.jpg
34,1,27,1,2,1,1,1,791.7,famous_female09.jpg
34,1,28,1,2,2,2,1,739.85,famous_female24.jpg
34,1,29,1,1,1,1,1,1143.95,famous_male22.jpg
34,1,30,2,2,3,3,1,899.99,famous_female14.jpg
34,1,31,1,2,4,4,1,824.11,famous_female07.jpg
34,1,32,2,1,3,3,1,860.19,famous_male18.jpg
34,1,33,2,2,2,2,1,616.29,famous_female17.jpg
34,1,34,2,1,4,4,1,748.37,famous_male12.jpg
34,1,35,2,1,1,1,1,920.46,famous_male20.jpg
34,1,36,1,1,1,1,1,516.54,famous_male07.jpg
34,1,37,2,1,2,2,1,760.6,famous_male17.jpg
34,1,38,1,2,3,3,1,748.72,famous_female13.jpg
34,1,39,1,1,1,1,1,808.81,famous_male15.jpg
34,1,40,1,1,3,3,1,820.88,famous_male11.jpg
34,1,41,1,2,1,1,1,336.93,famous_female11.jpg
34,1,42,2,2,4,4,1,813.07,famous_female06.jpg
34,1,43,2,1,1,1,1,1025.16,famous_male24.jpg
34,1,44,1,2,4,4,1,733.24,famous_female01.jpg
34,1,45,2,1,3,3,1,577.33,famous_male04.jpg
34,1,46,2,1,2,2,1,1005.41,famous_male01.jpg
34,1,47,1,1,4,4,1,841.51,famous_male14.jpg
34,1,48,1,2,3,3,1,533.6,famous_female21.jpg
35,2,1,2,1,3,3,1,827.99,unknown_male11.jpg
35,2,2,2,2,3,3,1,744.13,unknown_female06.jpg
35,2,3,2,1,3,3,1,708.18,unknown_male17.jpg
35,2,4,2,1,1,1,1,760.29,unknown_male18.jpg
35,2,5,1,2,2,2,1,732.38,unknown_female07.jpg
35,2,6,1,2,4,4,1,944.47,unknown_female16.jpg
35,2,7,1,1,2,2,1,908.56,unknown_male23.jpg
35,2,8,2,1,4,4,1,1136.65,unknown_male19.jpg
35,2,9,2,2,1,1,1,1140.68,unknown_female18.jpg
35,2,10,1,1,4,4,1,1216.82,unknown_male05.jpg
35,2,11,1,2,2,2,1,1180.91,unknown_female01.jpg
35,2,12,2,1,2,2,1,896.97,unknown_male04.jpg
35,2,13,2,2,4,4,1,1141.08,unknown_female24.jpg
35,2,14,2,1,2,2,1,761.17,unknown_male09.jpg
35,2,15,1,1,4,4,1,933.23,unknown_male21.jpg
35,2,16,1,1,3,3,1,777.35,unknown_male06.jpg
35,2,17,2,1,2,2,1,605.4,unknown_male03.jpg
35,2,18,2,2,2,2,1,977.52,unknown_female15.jpg
35,2,19,1,2,3,3,1,821.6,unknown_female03.jpg
35,2,20,1,2,1,1,1,953.69,unknown_female09.jpg
35,2,21,2,2,3,3,1,829.78,unknown_female22.jpg
35,2,22,2,2,3,3,1,1017.88,unknown_female11.jpg
35,2,23,1,2,2,2,1,893.96,unknown_female17.jpg
35,2,24,1,1,3,3,1,930.05,unknown_male24.jpg
35,2,25,1,2,1,1,1,870.13,unknown_female08.jpg
35,2,26,1,2,4,4,1,858.22,unknown_female19.jpg
35,2,27,2,2,2,2,1,726.3,unknown_female20.jpg
35,2,28,1,2,1,1,1,618.35,unknown_female02.jpg
35,2,29,2,1,1,1,1,694.47,unknown_male22.jpg
35,2,30,2,2,1,1,1,1098.54,unknown_female05.jpg
35,2,31,1,1,1,1,1,958.65,unknown_male14.jpg
35,2,32,2,1,1,1,1,1162.74,unknown_male08.jpg
35,2,33,2,2,1,1,1,790.83,unknown_female21.jpg
35,2,34,1,1,2,2,1,898.92,unknown_male10.jpg
35,2,35,1,1,1,1,1,831,unknown_male20.jpg
35,2,36,2,2,4,4,1,1059.11,unknown_female13.jpg
35,2,37,2,1,3,3,1,959.19,unknown_male13.jpg
35,2,38,1,2,3,3,1,827.27,unknown_female04.jpg
35,2,39,2,2,4,4,1,959.32,unknown_female23.jpg
35,2,40,1,1,1,1,1,891.45,unknown_male16.jpg
35,2,41,1,1,4,4,1,1079.48,unknown_male02.jpg
35,2,42,1,1,2,2,1,675.61,unknown_male07.jpg
35,2,43,1,1,3,3,1,759.71,unknown_male15.jpg
35,2,44,1,2,3,3,1,739.8,unknown_female10.jpg
35,2,45,2,2,2,2,1,631.87,unknown_female14.jpg
35,2,46,2,1,4,4,1,795.98,unknown_male12.jpg
35,2,47,1,2,4,4,1,1136.06,unknown_female12.jpg
35,2,48,2,1,4,4,1,916.09,unknown_male01.jpg
36,1,1,2,2,3,3,1,1046.47,famous_female10.jpg
36,1,2,2,1,1,1,1,602.62,famous_male12.jpg
36,1,3,2,2,1,1,1,430.7,famous_female03.jpg
36,1,4,1,1,4,4,1,922.79,famous_male15.jpg
36,1,5,1,1,2,2,1,582.89,famous_male02.jpg
36,1,6,2,1,4,4,1,714.96,famous_male20.jpg
36,1,7,1,1,1,1,1,591.06,famous_male08.jpg
36,1,8,2,2,1,1,1,459.15,famous_female06.jpg
36,1,9,2,1,4,4,1,631.2,famous_male14.jpg
36,1,10,2,1,3,3,1,763.27,famous_male05.jpg
36,1,11,2,1,1,1,1,495.41,famous_male19.jpg
36,1,12,1,2,3,3,1,531.49,famous_female13.jpg
36,1,13,1,1,1,1,1,439.58,famous_male16.jpg
36,1,14,1,2,1,1,1,723.68,famous_female21.jpg
36,1,15,1,2,1,1,1,735.76,famous_female12.jpg
36,1,16,2,2,2,2,1,603.85,famous_female11.jpg
36,1,17,1,2,4,4,1,927.92,famous_female18.jpg
36,1,18,1,2,4,4,1,1124.02,famous_female19.jpg
36,1,19,1,1,2,2,1,720.12,famous_male01.jpg
36,1,20,1,1,4,4,1,820.2,famous_male03.jpg
36,1,21,1,2,1,1,1,488.28,famous_female15.jpg
36,1,22,2,1,1,1,1,436.38,famous_male06.jpg
36,1,23,1,1,3,3,1,720.45,famous_male04.jpg
36,1,24,2,2,4,4,1,604.54,famous_female16.jpg
36,1,25,1,2,2,2,1,1176.58,famous_female08.jpg
36,1,26,2,1,4,4,1,556.72,famous_male17.jpg
36,1,27,2,2,3,3,1,816.81,famous_female05.jpg
36,1,28,1,2,3,3,1,748.9,famous_female23.jpg
36,1,29,2,2,2,2,1,776.98,famous_female24.jpg
36,1,30,1,2,2,2,1,493.07,famous_female02.jpg
36,1,31,2,2,3,3,1,745.11,famous_female07.jpg
36,1,32,2,1,2,2,1,957.24,famous_male23.jpg
36,1,33,2,1,2,2,1,889.33,famous_male24.jpg
36,1,34,1,2,4,4,1,757.42,famous_female20.jpg
36,1,35,1,1,4,4,1,489.52,famous_male07.jpg
36,1,36,2,1,3,3,1,645.59,famous_male22.jpg
36,1,37,2,2,1,1,1,1561.68,famous_female09.jpg
36,1,38,2,1,2,2,1,437.77,famous_male10.jpg
36,1,39,2,2,2,2,1,497.84,famous_female04.jpg
36,1,40,1,1,3,3,1,557.95,famous_male09.jpg
36,1,41,2,2,4,4,1,506.02,famous_female22.jpg
36,1,42,1,1,3,3,1,406.12,famous_male13.jpg
36,1,43,2,2,4,4,1,498.2,famous_female01.jpg
36,1,44,1,1,1,1,1,454.29,famous_male18.jpg
36,1,45,1,1,2,2,1,370.38,famous_male11.jpg
36,1,46,2,1,3,3,1,558.47,famous_male21.jpg
36,1,47,1,2,3,3,1,474.55,famous_female17.jpg
36,1,48,1,2,2,2,1,350.52,famous_female14.jpg
37,2,1,1,2,1,1,1,902.04,unknown_female23.jpg
37,2,2,1,2,1,1,1,922.11,unknown_female17.jpg
37,2,3,1,2,2,2,1,942.26,unknown_female19.jpg
37,2,4,2,1,4,4,1,1218.35,unknown_male13.jpg
37,2,5,2,1,3,3,1,1358.43,unknown_male06.jpg
37,2,6,2,2,3,3,1,1538.53,unknown_female16.jpg
37,2,7,1,2,4,4,1,1342.61,unknown_female02.jpg
37,2,8,1,1,2,2,1,1250.65,unknown_male01.jpg
37,2,9,1,2,2,2,1,1302.74,unknown_female08.jpg
37,2,10,2,1,1,1,1,1474.91,unknown_male12.jpg
37,2,11,1,1,2,2,1,1358.96,unknown_male04.jpg
37,2,12,1,2,4,4,1,1066.98,unknown_female14.jpg
37,2,13,2,1,1,1,1,1399.13,unknown_male02.jpg
37,2,14,1,1,1,1,1,1283.23,unknown_male19.jpg
37,2,15,2,2,4,4,1,1407.24,unknown_female10.jpg
37,2,16,2,1,2,2,1,2267.39,unknown_male03.jpg
37,2,17,1,1,2,2,1,1303.49,unknown_male10.jpg
37,2,18,2,1,2,2,1,1595.57,unknown_male16.jpg
37,2,19,1,1,4,4,1,1343.65,unknown_male11.jpg
37,2,20,1,2,2,2,1,1699.75,unknown_female24.jpg
37,2,21,2,2,1,1,1,1775.85,unknown_female09.jpg
37,2,22,1,1,3,3,1,1651.92,unknown_male07.jpg
37,2,23,2,2,4,4,1,1656.01,unknown_female20.jpg
37,2,24,2,1,3,3,1,2332.1,unknown_male14.jpg
37,2,25,2,1,1,1,1,2392.18,unknown_male08.jpg
37,2,26,2,2,4,4,1,2588.27,unknown_female11.jpg
37,2,27,1,2,1,1,1,1112.33,unknown_female01.jpg
37,2,28,2,1,3,3,1,1036.45,unknown_male05.jpg
37,2,29,1,1,3,3,1,1112.53,unknown_male24.jpg
37,2,30,1,2,3,3,1,1236.62,unknown_female18.jpg
37,2,31,1,1,4,4,1,1112.71,unknown_male09.jpg
37,2,32,2,2,2,2,1,1300.8,unknown_female05.jpg
37,2,33,1,1,3,3,1,1216.81,unknown_male20.jpg
37,2,34,2,2,2,2,1,932.96,unknown_female21.jpg
37,2,35,2,2,1,1,1,1817.01,unknown_female13.jpg
37,2,36,2,2,3,3,1,2269.04,unknown_female04.jpg
37,2,37,2,2,3,3,1,2153.22,unknown_female07.jpg
37,2,38,1,1,1,1,1,1501.32,unknown_male23.jpg
37,2,39,2,1,2,2,1,1649.41,unknown_male22.jpg
37,2,40,1,2,3,3,1,1309.5,unknown_female15.jpg
37,2,41,1,1,1,1,1,1457.58,unknown_male21.jpg
37,2,42,1,1,4,4,1,1429.67,unknown_male15.jpg
37,2,43,1,2,4,4,1,1097.78,unknown_female06.jpg
37,2,44,2,2,1,1,1,1621.86,unknown_female03.jpg
37,2,45,2,1,4,4,1,1545.86,unknown_male18.jpg
37,2,46,2,1,4,4,1,1398.03,unknown_male17.jpg
37,2,47,1,2,3,3,1,1074.1,unknown_female22.jpg
37,2,48,2,2,2,2,1,1238.16,unknown_female12.jpg
38,1,1,2,1,1,1,1,1923.4,famous_male04.jpg
38,1,2,2,2,4,4,1,1279.57,famous_female24.jpg
38,1,3,1,1,3,3,1,1131.64,famous_male01.jpg
38,1,4,1,1,1,1,1,3119.72,famous_male09.jpg
38,1,5,1,2,1,1,1,947.81,famous_female21.jpg
38,1,6,2,2,2,2,1,1847.92,famous_female12.jpg
38,1,7,2,1,4,4,1,956,famous_male15.jpg
38,1,8,1,2,3,3,1,1048.07,famous_female15.jpg
38,1,9,1,2,1,1,1,1252.17,famous_female06.jpg
38,1,10,1,1,2,2,1,2048.26,famous_male24.jpg
38,1,11,2,2,1,1,1,1828.35,famous_female17.jpg
38,1,12,2,1,3,3,1,952.42,famous_male18.jpg
38,1,13,1,1,4,4,1,1108.52,famous_male03.jpg
38,1,14,2,2,2,2,1,1992.62,famous_female09.jpg
38,1,15,2,2,2,2,1,2540.7,famous_female19.jpg
38,1,16,2,1,1,1,1,2032.77,famous_male20.jpg
38,1,17,2,2,1,1,1,1652.87,famous_female10.jpg
38,1,18,1,2,2,2,1,1040.92,famous_female03.jpg
38,1,19,1,1,1,1,1,892.98,famous_male14.jpg
38,1,20,1,1,1,1,1,689.12,famous_male05.jpg
38,1,21,1,2,4,4,1,829.21,famous_female05.jpg
38,1,22,2,1,4,4,1,761.33,famous_male02.jpg
38,1,23,1,1,4,4,1,973.42,famous_male21.jpg
38,1,24,1,2,4,4,1,1225.47,famous_female08.jpg
38,1,25,1,1,2,2,1,1341.56,famous_male22.jpg
38,1,26,1,1,4,4,1,849.65,famous_male08.jpg
38,1,27,2,1,2,2,1,1981.73,famous_male13.jpg
38,1,28,2,1,3,3,1,1825.83,famous_male06.jpg
