SID,RepTime,Trial,Resp,Corr,RT,ImgName
13,6,6,2,1,523.94,nonwin2_7.png
13,6,7,2,1,532.73,nonwin2_4.png
13,6,8,2,1,597.46,nonwex2_5.png
13,6,9,2,1,726.21,nonwex2_11.png
13,6,10,2,1,582.94,nonwex3.png
13,6,11,2,1,511.64,nonwex2_7.png
13,6,12,2,1,360.36,nonwex2.png
13,6,13,2,1,449.14,nonwin12.png
13,6,14,2,1,481.84,nonwex11.png
13,6,15,2,1,578.58,nonwex6.png
13,6,16,0,0,0,nonwin7.png
13,6,17,0,0,0,nonwex8.png
13,6,18,2,1,524.82,nonwex2_9.png
13,6,19,2,1,349.49,nonwex4.png
13,6,20,0,0,0,nonwin1.png
13,6,21,2,1,311.01,nonwin2_2.png
13,6,22,1,1,591.72,nonwin2_11.png
13,6,23,2,1,560.5,nonwin2_8.png
13,6,24,2,1,321.22,nonwin8.png
13,7,1,2,1,776.54,nonwex6.png
13,7,2,2,1,465.25,nonwin2_8.png
13,7,3,2,1,321.99,nonwex2_7.png
13,7,4,2,1,450.69,nonwex11.png
13,7,5,2,1,315.45,nonwin6.png
13,7,6,2,1,340.21,nonwex2_9.png
13,7,7,1,1,884.92,nonwin2_11.png
13,7,8,2,1,589.64,nonwin2_7.png
13,7,9,2,1,414.4,nonwin2_2.png
13,7,10,2,1,559.17,nonwin8.png
13,7,11,2,1,519.9,nonwex4.png
13,7,12,2,1,728.65,nonwin2.png
13,7,13,2,1,641.37,nonwex2.png
13,7,14,2,1,794.12,nonwin7.png
13,7,15,1,1,978.87,nonwex2_8.png
13,7,16,2,1,659.56,nonwin12.png
13,7,17,2,1,564.3,nonwex3.png
13,7,18,2,1,629.04,nonwex2_5.png
13,7,19,2,1,501.78,nonwex2_11.png
13,7,20,2,1,502.5,nonwin2_1.png
13,7,21,2,1,735.27,nonwin2_4.png
13,7,22,1,1,759.94,nonwin1.png
13,7,23,2,1,480.7,nonwex2_6.png
13,7,24,2,1,385.45,nonwex8.png
13,8,1,2,1,799.86,nonwex2_9.png
13,8,2,2,1,648.62,nonwin2.png
13,8,3,2,1,425.35,nonwin2_8.png
13,8,4,1,1,618.08,nonwex2_8.png
13,8,5,2,1,554.78,nonwex2_5.png
13,8,6,2,1,555.54,nonwex2_7.png
13,8,7,0,0,0,nonwex11.png
13,8,8,2,1,285.04,nonwin2_4.png
13,8,9,2,1,277.71,nonwin2_2.png
13,8,10,2,1,582.5,nonwin2_11.png
13,8,11,0,0,0,nonwex8.png
13,8,12,2,1,359.91,nonwin2_7.png
13,8,13,2,1,528.69,nonwex2.png
13,8,14,2,1,361.39,nonwin2_1.png
13,8,15,2,1,378.1,nonwin7.png
13,8,16,2,1,434.93,nonwex6.png
13,8,17,1,1,571.63,nonwin1.png
13,8,18,2,1,452.4,nonwin6.png
13,8,19,2,1,285.07,nonwin8.png
13,8,20,2,1,293.83,nonwex4.png
13,8,21,2,1,310.55,nonwex3.png
13,8,22,0,0,0,nonwex2_6.png
13,8,23,2,1,344.03,nonwex2_11.png
13,8,24,0,0,0,nonwin12.png
