SID,Trial,Familiarity,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
17,47,2,2,2,1,0,1651.22,1,unknown_male20.jpg
17,48,2,1,1,1,1,1788.06,4,unknown_male11.jpg
17,49,2,2,4,2,0,1709.14,3,unknown_female05.jpg
17,50,2,1,3,2,0,2417.7,3,unknown_male13.jpg
17,51,2,2,3,2,0,952.51,1,unknown_female03.jpg
17,52,2,2,3,1,0,2131.96,3,unknown_male03.jpg
17,53,2,1,2,4,0,2202.53,1,unknown_male02.jpg
17,54,1,1,4,2,0,2022.96,2,famous_male09.jpg
17,55,2,2,4,3,0,2802.03,1,unknown_male04.jpg
17,56,1,2,4,4,1,2903.13,2,famous_female13.jpg
17,57,2,1,4,4,1,1783.4,2,unknown_female14.jpg
17,58,1,1,3,3,1,1788.28,2,famous_male03.jpg
17,59,1,1,3,2,0,1565.01,3,famous_male12.jpg
17,60,2,2,3,2,0,1607.19,3,unknown_female10.jpg
17,61,1,1,2,1,0,3400.38,1,famous_female16.jpg
17,62,2,2,1,4,0,1588.52,1,unknown_female16.jpg
17,63,1,1,4,2,0,2961.1,1,famous_male14.jpg
17,64,2,1,2,2,1,1850.08,3,unknown_male12.jpg
17,65,1,1,1,1,1,1371.87,3,famous_female04.jpg
17,66,1,2,3,3,1,1714.05,4,famous_male17.jpg
17,67,1,1,3,1,0,4183.31,3,famous_female03.jpg
17,68,1,1,4,4,1,4454.65,4,famous_female02.jpg
17,69,2,2,1,3,0,1572.98,1,unknown_female02.jpg
17,70,1,2,3,3,1,1229.17,2,famous_male20.jpg
17,71,1,1,2,2,1,1914.43,2,famous_male08.jpg
17,72,1,2,1,2,0,4076.77,2,famous_male10.jpg
17,73,1,2,4,4,1,3263.56,4,famous_female09.jpg
17,74,1,1,2,2,1,2502.2,2,famous_male15.jpg
17,75,1,2,2,1,0,1691.24,1,famous_female01.jpg
17,76,2,1,3,2,0,1630.87,1,unknown_male07.jpg
17,77,2,1,4,4,1,2999.34,2,unknown_female17.jpg
17,78,1,1,4,4,1,1642.21,4,famous_female12.jpg
17,79,1,2,2,2,1,2498.67,3,famous_male11.jpg
17,80,1,1,4,4,1,2194.8,4,famous_female14.jpg
18,1,2,1,4,4,1,5402.04,2,unknown_female05.jpg
18,2,2,1,4,4,1,2784.46,3,unknown_male20.jpg
18,3,2,1,3,3,1,2831.92,3,unknown_male04.jpg
18,4,2,2,2,2,1,5862.33,1,unknown_male05.jpg
18,5,1,2,1,1,1,1563.72,4,famous_female17.jpg
18,6,1,1,3,3,1,9130.28,2,famous_male18.jpg
18,7,1,1,4,4,1,6574.33,1,famous_female02.jpg
18,8,2,1,2,2,1,3378.92,4,unknown_male12.jpg
18,9,1,1,4,4,1,2722.57,2,famous_female04.jpg
18,10,2,2,4,2,0,4280.13,1,unknown_female16.jpg
18,11,2,1,4,3,0,2762.76,4,unknown_male18.jpg
18,12,2,2,3,3,1,3558.77,4,unknown_male19.jpg
18,13,1,2,4,4,1,1445.44,4,famous_female16.jpg
18,14,1,2,3,3,1,3404.51,4,famous_male13.jpg
18,15,1,1,2,1,0,7153.83,1,famous_male03.jpg
18,16,2,1,4,3,0,4708.98,3,unknown_female20.jpg
18,17,1,1,4,4,1,1467.66,4,famous_male11.jpg
18,18,2,2,2,1,0,4884.19,1,unknown_male02.jpg
18,19,1,2,3,3,1,1556.6,4,famous_male16.jpg
18,20,2,2,1,1,1,1443.02,2,unknown_female12.jpg
18,21,1,1,1,2,0,7034.38,1,famous_male20.jpg
18,22,1,1,1,1,1,1556.46,4,famous_male15.jpg
18,23,1,1,3,3,1,2451.85,4,famous_female14.jpg
18,24,2,2,3,3,1,2951.3,1,unknown_female13.jpg
18,25,1,1,3,1,0,3876.55,1,famous_male07.jpg
18,26,1,2,1,1,1,7820.2,3,famous_male19.jpg
18,27,2,1,4,4,1,2722.92,2,unknown_female19.jpg
18,28,1,1,1,1,1,2843.33,2,famous_female20.jpg
18,29,2,1,1,3,0,2976.09,2,unknown_female15.jpg
18,30,1,2,1,1,1,1018.32,4,famous_female09.jpg
18,31,2,2,3,3,1,2504.82,4,unknown_male16.jpg
18,32,1,1,3,2,0,2899.05,2,famous_male04.jpg
18,33,2,1,3,3,1,3322.4,1,unknown_male13.jpg
18,34,1,2,2,4,0,11385.82,1,famous_male01.jpg
18,35,1,2,2,1,0,1250.32,3,famous_female10.jpg
18,36,1,1,4,4,1,5051.87,2,famous_female15.jpg
18,37,1,2,4,4,1,1108.2,4,famous_female13.jpg
18,38,2,2,2,1,0,2782.97,1,unknown_female01.jpg
18,39,2,2,1,2,0,3779.99,1,unknown_male01.jpg
18,40,2,2,2,1,0,3178.95,1,unknown_female10.jpg
18,41,1,2,2,2,1,2081.59,4,famous_female01.jpg
18,42,2,2,3,4,0,5164.05,1,unknown_female11.jpg
18,43,1,1,2,3,0,5017.67,3,famous_female05.jpg
18,44,1,2,3,1,0,4184.06,2,famous_female18.jpg
18,45,2,2,4,1,0,3077.02,1,unknown_male17.jpg
18,46,2,2,4,1,0,3386.84,2,unknown_female18.jpg
18,47,2,2,1,1,1,5907.2,3,unknown_female04.jpg
18,48,1,1,2,1,0,4257.33,3,famous_female12.jpg
18,49,2,2,4,3,0,2121.21,2,unknown_female02.jpg
18,50,2,2,2,2,1,2271.4,1,unknown_male06.jpg
18,51,2,1,2,2,1,2103.69,4,unknown_female09.jpg
18,52,2,1,1,2,0,4100.15,2,unknown_female03.jpg
18,53,1,1,4,1,0,1699.02,3,famous_male14.jpg
18,54,1,2,4,4,1,1358.97,4,famous_male02.jpg
18,55,2,1,1,3,0,3629.78,1,unknown_male11.jpg
18,56,2,1,2,1,0,2252.33,2,unknown_female14.jpg
18,57,1,2,1,4,0,1958.33,1,famous_female07.jpg
18,58,1,1,1,1,1,2808.45,2,famous_female08.jpg
18,59,2,2,1,1,1,1922.71,3,unknown_female07.jpg
18,60,2,2,4,3,0,1893.24,1,unknown_male15.jpg
18,61,1,1,2,2,1,2532.03,4,famous_male08.jpg
18,62,1,2,4,4,1,2235.51,4,famous_male05.jpg
18,63,1,1,1,3,0,1805.23,2,famous_female06.jpg
18,64,2,2,1,1,1,3015.29,1,unknown_male03.jpg
18,65,2,1,2,2,1,3514.6,3,unknown_male10.jpg
18,66,1,2,4,4,1,912.85,4,famous_female19.jpg
18,67,1,2,2,1,0,2792.39,1,famous_male10.jpg
18,68,1,2,3,3,1,2149.85,4,famous_female03.jpg
18,69,2,1,3,3,1,1376.32,3,unknown_female08.jpg
18,70,2,1,3,3,1,1055.04,4,unknown_male14.jpg
18,71,2,1,3,3,1,4104.32,4,unknown_female06.jpg
18,72,1,2,3,4,0,8401.96,2,famous_male06.jpg
18,73,2,1,1,3,0,1347.74,2,unknown_female17.jpg
18,74,2,1,2,2,1,1666.09,2,unknown_male07.jpg
18,75,2,2,3,1,0,2121.13,1,unknown_male09.jpg
18,76,1,2,1,4,0,2152.36,1,famous_male17.jpg
18,77,1,2,2,2,1,1616.99,4,famous_male09.jpg
18,78,1,1,3,3,1,2871.69,3,famous_female11.jpg
18,79,1,1,2,1,0,1115.95,3,famous_male12.jpg
18,80,2,1,1,3,0,1524.42,2,unknown_male08.jpg
19,1,1,2,4,4,1,1937.31,4,famous_female07.jpg
19,2,2,2,3,1,0,3582.66,3,unknown_male19.jpg
19,3,1,1,3,3,1,1578.33,4,famous_male18.jpg
19,4,2,2,4,2,0,1959.41,2,unknown_male02.jpg
19,5,1,2,1,1,1,4510.35,4,famous_female02.jpg
19,6,2,2,2,2,1,1427.27,4,unknown_male09.jpg
19,7,1,2,4,4,1,1269.81,4,famous_male19.jpg
19,8,2,1,1,3,0,1268.73,3,unknown_female05.jpg
19,9,2,2,1,4,0,4870.85,2,unknown_female18.jpg
19,10,2,2,3,3,1,1729.01,1,unknown_female01.jpg
19,11,2,2,2,2,1,1679.63,3,unknown_female09.jpg
19,12,2,2,3,3,1,2692.18,2,unknown_male12.jpg
19,13,1,1,1,1,1,2628.04,2,famous_female08.jpg
19,14,2,1,2,2,1,990.22,4,unknown_male04.jpg
19,15,1,1,3,4,0,1269.73,4,famous_male09.jpg
19,16,1,2,4,4,1,1043.77,4,famous_male16.jpg
19,17,1,2,1,1,1,1037.39,4,famous_male02.jpg
19,18,2,1,3,3,1,1732.21,2,unknown_male08.jpg
19,19,1,1,1,2,0,4686.81,2,famous_male01.jpg
19,20,1,2,3,4,0,1058.04,4,famous_female10.jpg
19,21,1,1,4,4,1,902.06,4,famous_female13.jpg
19,22,1,2,4,4,1,731.88,4,famous_female16.jpg
19,23,2,1,1,3,0,1193.14,2,unknown_female20.jpg
19,24,1,1,2,2,1,2459.99,2,famous_male15.jpg
19,25,2,2,4,1,0,1439.92,2,unknown_female06.jpg
19,26,1,2,4,4,1,2681.13,4,famous_female06.jpg
19,27,1,2,2,2,1,943.24,4,famous_male11.jpg
19,28,2,1,1,1,1,1542.74,2,unknown_female15.jpg
19,29,2,2,3,3,1,1751.1,2,unknown_male10.jpg
19,30,1,2,1,1,1,2311.88,4,famous_male10.jpg
19,31,2,1,4,4,1,1526.74,4,unknown_female19.jpg
19,32,1,1,2,3,0,1898.68,2,famous_female05.jpg
19,33,2,1,4,4,1,1040.12,4,unknown_male18.jpg
19,34,2,2,1,1,1,1110.98,4,unknown_female11.jpg
19,35,2,1,2,2,1,1065.49,3,unknown_female17.jpg
19,36,1,2,2,2,1,1365.54,3,famous_male20.jpg
19,37,1,1,2,2,1,2306.88,3,famous_male17.jpg
19,38,1,1,1,1,1,936.4,4,famous_female03.jpg
19,39,1,2,1,1,1,938.72,4,famous_female17.jpg
19,40,1,2,3,3,1,1576.44,2,famous_female20.jpg
19,41,2,1,1,1,1,1128.07,4,unknown_male13.jpg
19,42,1,1,4,3,0,1246.5,3,famous_female09.jpg
19,43,1,1,4,3,0,1962.7,3,famous_male14.jpg
19,44,2,1,2,4,0,947.11,3,unknown_male16.jpg
19,45,2,2,4,2,0,1273.16,1,unknown_female03.jpg
19,46,1,1,2,2,1,1121.62,3,famous_female12.jpg
19,47,2,2,2,2,1,1338.04,4,unknown_male06.jpg
19,48,2,1,3,3,1,1248.78,2,unknown_female08.jpg
19,49,1,2,3,3,1,1013.7,4,famous_male05.jpg
19,50,2,2,4,4,1,3133.46,3,unknown_female14.jpg
19,51,2,1,3,3,1,3881.3,3,unknown_male14.jpg
19,52,2,1,3,2,0,2272.79,2,unknown_female13.jpg
19,53,2,2,4,1,0,2304.27,1,unknown_male11.jpg
19,54,1,1,3,2,0,1951.19,1,famous_male13.jpg
19,55,2,1,4,3,0,2204.3,1,unknown_female04.jpg
19,56,2,1,4,4,1,3612.58,3,unknown_female12.jpg
19,57,1,1,2,4,0,2971.9,2,famous_male08.jpg
19,58,2,1,2,1,0,1934.43,1,unknown_female16.jpg
19,59,2,1,2,2,1,1481.21,2,unknown_male20.jpg
19,60,1,1,1,2,0,1371.91,2,famous_male03.jpg
19,61,1,1,1,2,0,1713.31,2,famous_female15.jpg
19,62,1,2,1,1,1,1387.4,1,famous_female19.jpg
19,63,2,1,3,3,1,1755.2,2,unknown_male01.jpg
19,64,1,2,3,1,0,1435.88,1,famous_male12.jpg
19,65,2,1,1,3,0,2195.32,2,unknown_male05.jpg
19,66,1,2,2,3,0,1400.71,3,famous_male04.jpg
19,67,1,1,3,3,1,1351.71,2,famous_female11.jpg
19,68,1,1,4,3,0,1307.21,2,famous_female18.jpg
19,69,2,2,2,2,1,1468.01,1,unknown_female02.jpg
19,70,2,2,1,2,0,1147.45,1,unknown_female10.jpg
19,71,1,1,4,4,1,1208.22,4,famous_male07.jpg
19,72,2,2,1,1,1,2310.96,3,unknown_male03.jpg
19,73,2,2,3,3,1,2130.48,3,unknown_female07.jpg
19,74,1,2,2,2,1,1383.35,2,famous_female14.jpg
19,75,1,2,3,3,1,3012.24,4,famous_male06.jpg
19,76,2,2,2,3,0,3063.91,4,unknown_male07.jpg
19,77,2,2,1,3,0,2343.28,4,unknown_male15.jpg
19,78,1,2,2,2,1,1076.35,4,famous_female04.jpg
19,79,1,1,3,3,1,4277.91,3,famous_female01.jpg
19,80,2,1,4,4,1,1609.15,2,unknown_male17.jpg
20,1,1,2,4,4,1,2133.44,4,famous_male01.jpg
20,2,1,2,2,2,1,1705.18,4,famous_male18.jpg
20,3,2,1,2,1,0,2399.49,1,unknown_female12.jpg
20,4,1,1,3,2,0,1718.07,2,famous_male11.jpg
20,5,1,2,3,3,1,5308.87,2,famous_male10.jpg
20,6,2,1,4,3,0,1147.75,2,unknown_female07.jpg
20,7,2,2,3,3,1,2643.96,1,unknown_female20.jpg
20,8,2,1,3,4,0,4607.37,3,unknown_female04.jpg
20,9,1,2,4,4,1,973.74,4,famous_female13.jpg
20,10,2,1,3,3,1,1308.24,1,unknown_male05.jpg
20,11,2,2,2,2,1,1499.69,4,unknown_female09.jpg
20,12,2,1,2,2,1,1205.64,4,unknown_male20.jpg
20,13,2,2,1,2,0,1456.49,3,unknown_male08.jpg
20,14,2,2,4,4,1,1436.19,2,unknown_male17.jpg
20,15,1,1,4,4,1,5405.92,3,famous_male20.jpg
20,16,2,1,1,4,0,2296.4,2,unknown_female05.jpg
20,17,2,1,1,2,0,1518.02,3,unknown_female03.jpg
20,18,2,2,2,1,0,1721.54,1,unknown_female06.jpg
20,19,2,2,1,1,1,1059.63,1,unknown_female10.jpg
20,20,2,1,4,4,1,3885.25,2,unknown_female16.jpg
20,21,1,2,3,4,0,1054.83,4,famous_female08.jpg
20,22,2,1,2,3,0,1601.77,3,unknown_male06.jpg
20,23,1,1,1,1,1,1058.83,4,famous_male03.jpg
20,24,2,2,2,2,1,2483.1,2,unknown_male12.jpg
20,25,1,2,2,4,0,2592.14,4,famous_female02.jpg
20,26,1,2,3,3,1,2251.51,3,famous_female16.jpg
20,27,1,2,1,2,0,1852.73,1,famous_female10.jpg
20,28,1,1,2,2,1,2808.58,3,famous_male17.jpg
20,29,1,2,4,2,0,2061.37,3,famous_female01.jpg
20,30,1,1,1,1,1,3653.98,4,famous_male06.jpg
20,31,1,1,1,1,1,1083.9,4,famous_female12.jpg
20,32,2,2,3,2,0,1253.14,1,unknown_male13.jpg
20,33,1,1,3,2,0,1020.96,1,famous_female05.jpg
20,34,2,2,2,3,0,2053.58,1,unknown_male11.jpg
20,35,2,2,4,3,0,2636.22,1,unknown_female08.jpg
20,36,2,2,3,3,1,2000.38,2,unknown_female17.jpg
20,37,2,2,1,3,0,4727.05,3,unknown_female11.jpg
20,38,1,1,4,4,1,7726.76,4,famous_male15.jpg
20,39,1,1,3,3,1,2949.53,3,famous_male04.jpg
20,40,2,2,4,1,0,1670.45,1,unknown_male10.jpg
20,41,1,2,1,3,0,1729.34,2,famous_female19.jpg
20,42,2,1,4,2,0,1301.05,2,unknown_male03.jpg
20,43,2,1,4,2,0,1297.15,1,unknown_male16.jpg
20,44,1,2,3,2,0,2317.18,1,famous_male13.jpg
20,45,2,2,3,3,1,1361.27,1,unknown_male07.jpg
20,46,1,2,2,2,1,2234.56,4,famous_male19.jpg
20,47,1,2,4,2,0,1101.41,4,famous_female14.jpg
20,48,2,2,1,3,0,2587.99,1,unknown_male14.jpg
20,49,1,2,2,2,1,880.7,4,famous_male16.jpg
20,50,1,2,3,3,1,3524.71,4,famous_male12.jpg
20,51,1,1,4,4,1,1903.33,3,famous_female09.jpg
20,52,2,1,1,2,0,1248.07,1,unknown_male02.jpg
20,53,1,1,2,1,0,3081.69,1,famous_female17.jpg
20,54,2,1,2,2,1,1094.43,1,unknown_female02.jpg
20,55,2,2,3,1,0,2139.72,1,unknown_male15.jpg
20,56,2,1,2,3,0,2504.96,1,unknown_male01.jpg
20,57,2,1,3,3,1,1158.39,1,unknown_male19.jpg
20,58,2,2,4,4,1,2056.78,4,unknown_female15.jpg
20,59,1,2,2,2,1,945.38,1,famous_female18.jpg
20,60,1,2,1,1,1,1814.09,4,famous_male08.jpg
20,61,1,2,1,1,1,622.54,4,famous_male05.jpg
20,62,2,1,3,3,1,1530.02,2,unknown_female13.jpg
20,63,2,1,1,4,0,1882.86,2,unknown_female19.jpg
20,64,2,1,3,3,1,1962.43,3,unknown_male09.jpg
20,65,2,1,4,3,0,2564.71,3,unknown_female18.jpg
20,66,1,1,4,2,0,900.8,3,famous_female15.jpg
20,67,2,2,4,1,0,2252.06,1,unknown_female01.jpg
20,68,1,1,1,2,0,2042.99,2,famous_female07.jpg
20,69,1,1,2,2,1,1099.3,4,famous_male07.jpg
20,70,1,1,4,4,1,2531.97,4,famous_female06.jpg
20,71,1,1,2,3,0,4878.21,3,famous_male09.jpg
20,72,2,2,1,1,1,3565.3,3,unknown_female14.jpg
20,73,1,1,2,2,1,1551.44,3,famous_female20.jpg
20,74,1,2,4,3,0,5066.7,2,famous_male14.jpg
20,75,1,1,1,1,1,1097.06,3,famous_female11.jpg
20,76,1,1,3,3,1,2321.22,3,famous_male02.jpg
20,77,2,1,1,3,0,4717.38,1,unknown_male04.jpg
20,78,2,2,2,3,0,975.35,1,unknown_male18.jpg
20,79,1,1,3,2,0,817.29,1,famous_female04.jpg
20,80,1,2,1,2,0,1911,3,famous_female03.jpg
21,1,2,2,1,1,1,2552.66,1,unknown_female04.jpg
21,2,1,2,4,4,1,2403.48,4,famous_male04.jpg
21,3,1,1,2,2,1,1567.2,3,famous_male05.jpg
21,4,1,2,2,2,1,1630.71,3,famous_male01.jpg
21,5,1,2,2,2,1,1528.54,3,famous_female01.jpg
21,6,2,1,3,4,0,1558.96,2,unknown_male19.jpg
21,7,2,2,2,1,0,1388.21,1,unknown_male12.jpg
21,8,2,1,1,4,0,2385.03,2,unknown_female10.jpg
21,9,2,1,1,3,0,1412.07,2,unknown_male14.jpg
21,10,2,2,4,4,1,1854,2,unknown_female17.jpg
21,11,2,1,3,3,1,1746.9,1,unknown_female02.jpg
21,12,1,2,4,4,1,1835.64,3,famous_female15.jpg
21,13,2,1,2,3,0,1645.38,2,unknown_male04.jpg
21,14,1,1,2,2,1,1543.22,3,famous_female02.jpg
21,15,2,1,2,4,0,1059.58,2,unknown_male17.jpg
21,16,1,1,4,4,1,1126.51,2,famous_male02.jpg
21,17,2,2,4,4,1,2762.22,3,unknown_female11.jpg
21,18,2,2,2,1,0,1380.18,1,unknown_female05.jpg
21,19,1,1,1,3,0,1819.57,3,famous_male14.jpg
21,20,1,1,1,1,1,2161.19,3,famous_female17.jpg
21,21,1,2,1,1,1,928.42,4,famous_female03.jpg
21,22,2,2,2,1,0,2730.48,1,unknown_male18.jpg
21,23,2,1,1,3,0,1746.82,2,unknown_female09.jpg
21,24,1,2,2,2,1,2097.14,3,famous_male10.jpg
21,25,2,1,3,2,0,1653.64,1,unknown_male15.jpg
21,26,1,1,1,1,1,1458.84,4,famous_female09.jpg
21,27,2,1,2,4,0,2137.9,2,unknown_male10.jpg
21,28,2,1,1,2,0,1467.68,2,unknown_male09.jpg
21,29,2,2,4,4,1,2285.93,2,unknown_male16.jpg
21,30,2,2,2,3,0,2082.77,1,unknown_female07.jpg
21,31,1,2,1,1,1,1166.19,4,famous_female07.jpg
21,32,1,1,2,4,0,1521.83,2,famous_male06.jpg
21,33,1,2,4,4,1,761.59,4,famous_male09.jpg
21,34,1,2,3,3,1,1419.97,4,famous_male15.jpg
21,35,2,2,1,1,1,2067.17,1,unknown_male08.jpg
21,36,2,1,3,3,1,2440.38,2,unknown_male11.jpg
21,37,1,2,4,4,1,2349.84,3,famous_female19.jpg
21,38,2,1,3,4,0,1520.61,2,unknown_female13.jpg
21,39,1,1,3,3,1,1953.43,2,famous_male11.jpg
21,40,1,1,3,2,0,2748.29,2,famous_female16.jpg
21,41,1,1,4,4,1,1292.11,3,famous_male18.jpg
21,42,1,2,1,2,0,3306.22,1,famous_female12.jpg
21,43,1,2,3,3,1,1212.42,4,famous_male07.jpg
21,44,2,2,2,3,0,1574.05,1,unknown_male20.jpg
21,45,2,1,4,4,1,1583.58,2,unknown_female12.jpg
21,46,2,1,4,4,1,1170.49,2,unknown_male13.jpg
21,47,1,1,1,1,1,2884.81,3,famous_female08.jpg
21,48,2,1,4,4,1,1575.75,2,unknown_female08.jpg
21,49,1,1,4,1,0,3891.05,2,famous_female14.jpg
21,50,1,2,4,4,1,761.16,4,famous_female11.jpg
21,51,2,2,3,2,0,2122.91,1,unknown_male07.jpg
21,52,1,1,3,3,1,1291.92,2,famous_male19.jpg
21,53,2,2,3,4,0,1719.99,1,unknown_male05.jpg
21,54,2,1,4,4,1,707.23,1,unknown_male06.jpg
21,55,1,1,2,2,1,1957.93,3,famous_male13.jpg
21,56,1,2,3,3,1,1561.48,3,famous_female20.jpg
21,57,2,2,4,4,1,1437.18,1,unknown_male02.jpg
21,58,1,1,4,2,0,3427.55,3,famous_female04.jpg
21,59,2,2,3,4,0,2902.63,1,unknown_female15.jpg
21,60,1,2,3,3,1,2928.53,3,famous_female05.jpg
21,61,1,1,3,2,0,2890.92,2,famous_female13.jpg
21,62,1,2,1,1,1,963.72,4,famous_male20.jpg
21,63,2,1,4,4,1,2437.03,2,unknown_female16.jpg
21,64,1,1,1,1,1,2996.29,3,famous_male16.jpg
21,65,1,1,2,2,1,1805.82,3,famous_female18.jpg
21,66,1,2,2,2,1,1085.56,4,famous_female06.jpg
21,67,2,2,1,2,0,2507.31,1,unknown_female14.jpg
21,68,1,1,4,4,1,1081.86,3,famous_female10.jpg
21,69,1,2,1,1,1,950.55,4,famous_male08.jpg
21,70,2,2,3,1,0,2024.59,1,unknown_female06.jpg
21,71,2,1,1,3,0,2663.97,1,unknown_female03.jpg
21,72,2,1,2,3,0,1629.42,1,unknown_female19.jpg
21,73,1,2,3,3,1,1276.17,3,famous_male17.jpg
21,74,2,2,1,4,0,1299.62,1,unknown_female20.jpg
21,75,2,1,2,4,0,1278.29,1,unknown_female18.jpg
21,76,2,2,4,2,0,3873.62,1,unknown_female01.jpg
21,77,1,1,3,3,1,8455.87,3,famous_male12.jpg
21,78,2,2,3,3,1,5348.09,1,unknown_male03.jpg
21,79,2,2,1,1,1,2776.36,1,unknown_male01.jpg
21,80,1,2,2,2,1,1433.92,4,famous_male03.jpg
22,1,1,2,3,3,1,7342.06,3,famous_male03.jpg
22,2,1,1,3,3,1,5527.09,2,famous_female02.jpg
22,3,1,1,2,2,1,2256.32,2,famous_male04.jpg
22,4,2,1,2,2,1,2935.49,2,unknown_female02.jpg
22,5,2,2,3,1,0,4564.37,1,unknown_female14.jpg
22,6,1,2,4,4,1,1399.04,4,famous_female03.jpg
22,7,1,1,4,2,0,4850.34,2,famous_male15.jpg
22,8,2,2,2,1,0,11612.29,2,unknown_female17.jpg
22,9,1,2,4,4,1,1341.93,4,famous_male19.jpg
22,10,1,1,4,4,1,1418.54,4,famous_male11.jpg
22,11,1,2,3,3,1,3656.58,4,famous_female10.jpg
22,12,1,2,1,1,1,957.81,4,famous_female16.jpg
22,13,2,1,2,2,1,6518.73,2,unknown_female05.jpg
22,14,2,2,1,3,0,5427.39,1,unknown_female11.jpg
22,15,1,1,1,3,0,11743.92,1,famous_female17.jpg
22,16,2,1,3,3,1,4700.47,1,unknown_male09.jpg
22,17,1,2,3,3,1,2722.73,4,famous_male07.jpg
22,18,1,2,2,2,1,1241.14,4,famous_female14.jpg
22,19,2,2,4,1,0,6508.56,1,unknown_male08.jpg
22,20,1,1,4,4,1,3111.49,4,famous_female11.jpg
22,21,2,1,4,4,1,1307.41,4,unknown_male05.jpg
22,22,2,2,2,3,0,2501.3,3,unknown_male14.jpg
22,23,2,1,4,2,0,2811.69,1,unknown_female01.jpg
22,24,1,2,4,4,1,3054.49,3,famous_female07.jpg
22,25,2,1,2,2,1,2604.2,2,unknown_male06.jpg
22,26,1,1,1,1,1,3695.35,3,famous_male10.jpg
22,27,2,1,2,2,1,2001.87,2,unknown_male16.jpg
22,28,1,2,1,1,1,1371,4,famous_female13.jpg
22,29,2,2,2,3,0,6336.91,1,unknown_female06.jpg
22,30,2,1,4,4,1,5498.8,2,unknown_female18.jpg
22,31,1,1,2,2,1,8583.54,2,famous_male16.jpg
22,32,1,1,3,3,1,10106.63,2,famous_male18.jpg
22,33,1,1,2,2,1,4613.03,2,famous_male20.jpg
22,34,2,2,1,1,1,2211.14,3,unknown_male20.jpg
22,35,2,2,4,4,1,5679.2,2,unknown_female07.jpg
22,36,2,1,1,3,0,2066.87,1,unknown_female10.jpg
22,37,2,1,4,2,0,1522.6,2,unknown_female08.jpg
22,38,1,2,2,2,1,6426.88,2,famous_male17.jpg
22,39,2,1,4,3,0,3619.3,1,unknown_male18.jpg
22,40,2,1,1,2,0,1761.31,1,unknown_female13.jpg
22,41,2,1,3,3,1,1951.64,3,unknown_female19.jpg
22,42,1,2,4,4,1,970.05,4,famous_male05.jpg
22,43,1,2,2,2,1,1450.04,4,famous_female01.jpg
22,44,2,1,1,1,1,3074.06,4,unknown_male19.jpg
22,45,1,2,2,2,1,1231.16,4,famous_male06.jpg
22,46,1,1,2,2,1,4638.29,3,famous_female15.jpg
22,47,1,2,3,3,1,3926.06,3,famous_male13.jpg
22,48,1,2,3,3,1,1907.34,3,famous_female06.jpg
22,49,2,2,4,2,0,5355.65,1,unknown_female04.jpg
22,50,2,2,3,2,0,2495.86,1,unknown_female03.jpg
22,51,1,1,1,1,1,2389.99,4,famous_male14.jpg
22,52,2,2,2,3,0,4302.97,1,unknown_male13.jpg
22,53,2,2,1,2,0,2272.23,1,unknown_female20.jpg
22,54,1,1,4,4,1,2095.49,3,famous_female09.jpg
22,55,2,1,1,1,1,9046.37,2,unknown_male04.jpg
22,56,2,2,4,4,1,6530.94,3,unknown_female09.jpg
22,57,2,2,3,3,1,2726.47,1,unknown_male11.jpg
22,58,1,2,1,1,1,2498.96,4,famous_male12.jpg
22,59,2,1,3,3,1,1172.88,4,unknown_male12.jpg
22,60,2,2,3,2,0,3011.98,1,unknown_male02.jpg
22,61,2,1,1,3,0,5826.08,1,unknown_female16.jpg
22,62,1,1,3,2,0,5347.06,1,famous_male01.jpg
22,63,2,2,1,2,0,3136.73,1,unknown_female15.jpg
22,64,2,2,2,3,0,7171.01,1,unknown_male01.jpg
22,65,1,1,2,2,1,2722.18,4,famous_female18.jpg
22,66,1,1,3,3,1,4940.15,2,famous_male08.jpg
22,67,1,1,1,3,0,6679.35,2,famous_female19.jpg
22,68,1,1,1,3,0,2139.96,3,famous_female05.jpg
22,69,1,2,2,2,1,1105.47,3,famous_male09.jpg
22,70,2,2,1,1,1,4356.31,4,unknown_male07.jpg
22,71,1,2,1,1,1,1009.29,4,famous_female04.jpg
22,72,2,2,3,3,1,7198.41,1,unknown_male15.jpg
22,73,2,1,3,3,1,2011.56,1,unknown_female12.jpg
22,74,2,2,4,4,1,2862.95,4,unknown_male03.jpg
22,75,1,1,4,3,0,3036.33,4,famous_female12.jpg
22,76,2,1,3,3,1,2771.43,3,unknown_male10.jpg
22,77,1,2,1,1,1,1080.79,4,famous_male02.jpg
22,78,1,1,3,3,1,2001.49,3,famous_female08.jpg
22,79,2,1,2,2,1,2016.8,4,unknown_male17.jpg
22,80,1,2,4,2,0,1906.49,4,famous_female20.jpg
23,1,1,2,1,1,1,3622.2,4,famous_male09.jpg
23,2,2,1,2,4,0,2125.13,2,unknown_male15.jpg
23,3,2,1,4,4,1,1754.61,4,unknown_male06.jpg
23,4,2,2,3,3,1,1612.71,2,unknown_male16.jpg
23,5,1,2,2,2,1,2809.32,3,famous_female19.jpg
23,6,2,1,4,4,1,1076.29,4,unknown_female06.jpg
23,7,1,2,4,4,1,863.61,4,famous_male08.jpg
23,8,1,1,4,4,1,1296.86,4,famous_female14.jpg
23,9,1,2,1,4,0,2264.52,4,famous_female18.jpg
23,10,2,2,1,4,0,1882.27,2,unknown_male17.jpg
