SID,Familiarity,Trial,Repetition,Loc,Resp,Corr,RT,ImgName
5,1,43,2,3,3,1,1038.32,wordin4.png
5,1,44,2,3,3,1,843.88,wordex2_1.png
5,1,45,2,4,4,1,825.42,wordex2_10.png
5,1,46,1,4,4,1,630.97,wordin10.png
5,1,47,2,2,2,1,740.53,wordex2_6.png
5,2,48,1,1,1,1,1010.08,nonwex2_2.png
5,1,49,2,1,1,1,519.65,wordex11.png
5,2,50,1,1,1,1,813.2,nonwex2_10.png
5,2,51,2,2,2,1,1074.87,nonwin10.png
5,2,52,2,4,4,1,808.3,nonwin2_4.png
5,2,53,2,1,1,1,821.9,nonwex7.png
5,1,54,1,2,2,1,907.33,wordin2_8.png
5,2,55,2,3,3,1,712.97,nonwex3.png
5,2,56,1,1,1,1,590.51,nonwin4.png
5,2,57,1,1,1,1,796.07,nonwex1.png
5,2,58,2,2,2,1,521.62,nonwin2_2.png
5,1,59,2,4,4,1,863.17,wordex2.png
5,1,60,1,3,3,1,836.75,wordex2_4.png
5,1,61,1,3,3,1,666.27,wordex2_5.png
5,2,62,1,3,3,1,767.85,nonwin2_9.png
5,1,63,1,1,1,1,845.38,wordin9.png
5,2,64,1,2,2,1,594.95,nonwex2_3.png
5,1,65,1,2,2,1,816.48,wordex7.png
5,1,66,1,1,1,1,934.05,wordin7.png
5,2,67,2,2,2,1,835.59,nonwex5.png
5,2,68,1,4,4,1,993.14,nonwex2_12.png
5,1,69,2,3,3,1,1070.69,wordin8.png
5,1,70,2,2,2,1,988.25,wordex10.png
5,2,71,1,3,3,1,1617.81,nonwex9.png
5,2,72,2,3,3,1,1863.36,nonwex2_9.png
5,1,73,1,3,3,1,908.92,wordin1.png
5,2,74,2,4,4,1,490.55,nonwin2_12.png
5,1,75,2,2,2,1,1072.02,wordin6.png
5,2,76,1,2,2,1,485.59,nonwin9.png
5,1,77,2,1,1,1,787.07,wordin2_1.png
5,1,78,2,4,4,1,968.67,wordin2_3.png
5,2,79,1,2,2,1,1350.23,nonwin2_10.png
5,1,80,2,1,1,1,1059.78,wordin2_4.png
6,1,1,2,4,4,1,2604.14,wordex2_12.png
6,1,2,1,3,3,1,897.71,wordin2_11.png
6,2,3,2,3,3,1,1167.26,nonwin2_2.png
6,2,4,1,2,2,1,844.82,nonwex2_9.png
6,2,5,2,2,2,1,554.36,nonwin2_12.png
6,2,6,2,2,2,1,1143.91,nonwex4.png
6,2,7,1,2,2,1,813.45,nonwex2_1.png
6,1,8,2,1,1,1,739.02,wordex2_8.png
6,1,9,2,1,1,1,848.58,wordin2_3.png
6,1,10,1,1,1,1,662.12,wordin2_8.png
6,2,11,1,1,1,1,523.67,nonwin10.png
6,2,12,2,3,3,1,1645.77,nonwin12.png
6,2,13,1,4,4,1,1235.28,nonwin2_6.png
6,1,14,2,1,1,1,1104.84,wordin11.png
6,2,15,1,3,3,1,950.4,nonwex2_5.png
6,1,16,1,3,3,1,611.95,wordin12.png
6,1,17,2,1,1,1,641.5,wordex2_5.png
6,1,18,1,1,1,1,871.04,wordex8.png
6,2,19,1,1,1,1,452.61,nonwex8.png
6,1,20,2,4,4,1,1170.16,wordex10.png
6,2,21,2,1,1,1,671.71,nonwex5.png
6,2,22,2,2,2,1,621.26,nonwin2_1.png
6,1,23,1,3,3,1,1426.83,wordin2.png
6,2,24,2,4,4,1,752.37,nonwin2_8.png
6,2,25,1,1,1,1,517.85,nonwex2_2.png
6,2,26,1,1,1,1,419.49,nonwin2.png
6,1,27,2,3,3,1,1201.08,wordex7.png
6,1,28,1,4,4,1,574.6,wordin3.png
6,1,29,2,4,4,1,532.14,wordin7.png
6,2,30,2,4,4,1,497.72,nonwin2_7.png
6,2,31,1,3,3,1,679.25,nonwex2_4.png
6,1,32,2,3,3,1,524.8,wordin2_12.png
6,2,33,1,4,4,1,538.35,nonwex2_10.png
6,2,34,1,2,2,1,855.89,nonwin5.png
6,1,35,2,2,2,1,581.47,wordex1.png
6,2,36,1,3,3,1,1075.01,nonwex2_12.png
6,1,37,2,4,4,1,792.57,wordex5.png
6,1,38,2,2,2,1,686.13,wordex2_4.png
6,1,39,2,4,4,1,755.66,wordin2_7.png
6,1,40,1,1,1,1,641.31,wordex2_10.png
6,1,41,2,2,2,1,566.78,wordin10.png
6,2,42,2,3,3,1,844.31,nonwex9.png
6,1,43,1,2,2,1,897.89,wordex2_9.png
6,1,44,1,2,2,1,511.43,wordex3.png
6,2,45,2,3,3,1,453,nonwex12.png
6,1,46,2,3,3,1,698.61,wordin6.png
6,1,47,2,1,1,1,600.09,wordex2_11.png
